Time(s),Sound
0,548.698875
1,615.189625
2,315.4298125
3,405.86975
4,285.71025
5,96.940125
6,133.4330625
7,442.3973125
8,215.041375
9,585.5488125
10,138.02
11,235.03025
12,485.4905
13,113.58775
14,2.010625
15,255.9001875
16,47.7490625
17,52.8279375
18,32.833125
19,212.4618125
20,152.2125625
21,91.366125
22,27.015375
23,88.3
24,80.9206875
25,58.7334375
26,141.9894375
27,37.951875
28,7.605625
29,311.0548125
30,223.1601875
31,153.14475
32,153.2071875
33,114.1215
34,87.786
35,75.1825625
36,137.1963125
37,106.6378125
38,102.5395
39,13.3303125
40,44.4023125
41,207.895375
42,87.4484375
43,44.03125
44,178.8998125
45,23.3068125
46,74.745625
47,103.8986875
48,64.0086875
49,180.494875
50,71.54575
51,101.8795625
52,31.109
53,88.282375
54,63.00475
55,2.406875
56,2.179375
57,142.7235
58,199.6355625
59,100.2954375
60,21.31175
61,37.14075
62,12.1660625
63,54.3395625
64,13.33725
65,78.7000625
66,57.4560625
67,84.8571875
68,63.011375
69,146.7188125
70,182.271125
71,18.2111875
72,34.687375
73,7.696125
74,8.15475
75,8.6719375
76,9.791625
77,22.3610625
78,46.7124375
79,8.4999375
80,100.75175
81,95.9113125
82,31.140125
83,10.8090625
84,30.8849375
85,160.9564375
86,337.718
87,68.0275625
88,49.3698125
89,13.6455625
90,198.5860625
91,59.4310625
92,40.1731875
93,3.1649375
94,34.135625
95,28.6346875
96,116.9490625
97,80.1993125
98,66.9590625
99,68.23725
100,24.24125
101,110.475625
102,113.446
103,77.87025
104,43.472875
105,230.4518125
106,137.5454375
107,2.0154375
108,28.924625
109,64.415125
110,77.2461875
111,146.0015625
112,132.78175
113,164.9604375
114,12.8570625
115,13.6579375
116,101.012125
117,239.7495
118,53.81825
119,2.6975
120,24.98425
121,140.74725
122,11.055375
123,246.1275625
124,162.7111875
125,39.833625
126,63.1803125
127,123.1503125
128,103.712375
129,63.3233125
130,68.1430625
131,69.819125
132,92.283875
133,198.5806875
134,96.689125
135,144.948625
136,126.2139375
137,83.4096875
138,24.0419375
139,9.878375
140,83.789875
141,141.241625
142,78.4885625
143,74.3721875
144,38.492125
145,61.595875
146,78.922125
147,57.8283125
148,19.416625
149,100.4781875
150,128.6909375
151,77.0064375
152,21.400375
153,4.9400625
154,198.0605625
155,200.780125
156,49.0690625
157,86.88275
158,88.0479375
159,53.1888125
160,85.545875
161,59.60975
162,82.031125
163,56.6990625
164,10.9666875
165,12.4398125
166,14.16775
167,17.5001875
168,61.9909375
169,154.0590625
170,170.4985625
171,9.9374375
172,22.9623125
173,2.676125
174,65.228625
175,112.9679375
176,67.737125
177,84.5679375
178,61.0686875
179,58.62075
180,158.0318125
181,98.468875
182,44.992125
183,44.6771875
184,6.415875
185,3.4063125
186,9.4373125
187,3.6371584699453554
