Time(s),Sound
0,606.7565625
1,635.295875
2,327.6601875
3,392.2984375
4,301.7540625
5,140.1814375
6,41.4349375
7,498.1438125
8,1.6114375
9,433.1131875
10,430.2799375
11,62.921
12,72.2388125
13,82.533875
14,47.090625
15,100.2506875
16,40.61075
17,278.4275625
18,671.14525
19,442.0324375
20,236.128125
21,336.79975
22,373.4738125
23,2.1993125
24,8.32875
25,5.5869375
26,1.601125
27,4.6756875
28,1.8285625
29,7.537375
30,1.6401875
31,492.9529375
32,634.3249375
33,391.7244375
34,365.2419375
35,126.61210287443268
