Time(s),Sound
0,580.5038125
1,584.9990625
2,313.36125
3,410.11625
4,292.594875
5,86.2460625
6,186.9373125
7,430.6988125
8,268.7600625
9,537.91475
10,122.110875
11,251.8571875
12,506.0921875
13,85.2524375
14,2.2625625
15,371.311625
16,154.5576875
17,238.77975
18,129.5356875
19,169.64925
20,294.984375
21,172.4438125
22,152.471
23,129.955125
24,12.63475
25,218.990875
26,178.019
27,117.9390625
28,111.502375
29,84.693
30,74.5665
31,100.8599375
32,108.7160625
33,104.411875
34,61.4661875
35,123.9293125
36,61.9903125
37,3.24325
38,148.3378125
39,61.52475
40,4.3588125
41,94.937875
42,250.6391875
43,154.0691875
44,141.9300625
45,158.348
46,217.2815
47,104.523125
48,72.5055625
49,136.7551875
50,254.4769375
51,18.6439375
52,118.550375
53,44.378125
54,209.3523125
55,130.4065
56,94.463
57,125.4665625
58,168.921
59,29.278375
60,86.971125
61,78.1781875
62,207.28525
63,75.455375
64,44.3086875
65,33.98525
66,60.2351875
67,54.9240625
68,108.8446875
69,49.555875
70,8.99725
71,11.290332805071316
