Time(s),Sound
0,581.676875
1,583.859
2,312.6219375
3,410.5094375
4,304.84075
5,70.932
6,177.007375
7,429.2798125
8,263.1609375
9,532.282625
10,127.9211875
11,257.8805625
12,509.8765625
13,76.9654375
14,2.0785625
15,373.4140625
16,178.499
17,71.1596875
18,18.6581875
19,90.8320625
20,61.350625
21,127.9688125
22,157.4669375
23,294.985375
24,268.0815625
25,194.419875
26,276.646125
27,228.3365625
28,139.2965
29,282.71375
30,167.320125
31,4.143875
32,2.2584375
33,202.5679375
34,189.6348125
35,75.78175
36,179.431
37,168.1699375
38,150.914
39,81.677125
40,4.2246875
41,87.5364375
42,21.491125
43,413.4285
44,191.3823125
45,86.5375
46,4.1455625
47,68.2358125
48,221.881375
49,51.2275
50,108.1491875
51,53.125375
52,80.6258125
53,110.3490625
54,123.2801875
55,54.20425
56,24.44975
57,50.5228125
58,226.613375
59,79.06175
60,77.71
61,81.6361875
62,54.2046875
63,57.8106875
64,8.6726875
65,47.9483125
66,360.482125
67,158.2451875
68,10.0008125
69,122.5205
70,118.3993125
71,110.8610625
72,31.454875
73,3.3985625
74,6.078375
75,142.71325
76,11.90625
77,211.365125
78,273.418
79,162.163125
80,299.8235625
81,177.7575
82,15.025625
83,13.651
84,231.3874375
85,159.046375
86,117.7275625
87,107.5555
88,98.71425
89,161.0028125
90,115.37725
91,100.1576875
92,186.806375
93,153.087375
94,111.7253125
95,184.145125
96,275.7014375
97,51.105375
98,104.1110625
99,21.43025
100,64.943875
101,133.2279375
102,147.0388125
103,75.438625
104,129.0691875
105,61.067875
106,2.7553125
107,3.8650442477876106
