Time(s),Sound
0,519.871
1,622.8344375
2,346.0543125
3,378.71075
4,351.03275
5,98.9686875
6,85.475375
7,478.566375
8,188.329125
9,595.4098125
10,176.8876875
11,267.891125
12,519.0738125
13,141.43225
14,18.66575
15,300.22925
16,853.1054375
17,194.3519375
18,44.9308125
19,54.6555
20,45.8305625
21,207.83775
22,23.3701875
23,240.8603125
24,101.5435625
25,56.722625
26,119.219625
27,132.8329375
28,103.90025
29,103.4086875
30,204.6179375
31,133.2704375
32,73.0374375
33,77.2266875
34,41.4514375
35,104.126375
36,123.2091875
37,15.5729375
38,41.8779375
39,172.25675
40,171.4576875
41,18.108125
42,61.9066875
43,249.25575
44,7.651625
45,3.71275
46,4.1640625
47,51.57475
48,13.402125
49,95.629375
50,94.902875
51,10.1678125
52,57.549875
53,163.2718125
54,83.667875
55,134.0104375
56,53.7141875
57,43.698375
58,90.69375
59,104.100875
60,17.6656875
61,314.529375
62,396.385875
63,410.6465
64,429.4811875
65,238.927625
66,147.6798125
67,316.6203125
68,407.2236875
69,404.469875
70,462.0696875
71,265.21375
72,90.00375
73,70.2340625
74,105.3406875
75,137.1953125
76,133.073375
77,147.6558125
78,141.549
79,137.0721875
80,138.5225625
81,165.96175
82,192.3791875
83,143.5993125
84,117.7320625
85,94.1990625
86,75.8515
87,74.794
88,84.429125
89,89.8890625
90,87.4149375
91,89.6526875
92,83.105125
93,71.34575
94,65.9320625
95,101.1413125
96,108.1275
97,70.34875
98,109.09025
99,94.5001875
100,88.0213125
101,57.8160625
102,73.8268125
103,84.977875
104,54.7210625
105,76.3495
106,66.8794375
107,87.0041875
108,51.098375
109,72.4161875
110,93.6206875
111,84.70375
112,109.4528125
113,120.6169375
114,77.2968125
115,21.6948125
116,314.5765
117,419.2465
118,404.0948125
119,462.463875
120,270.339875
121,76.9975
122,325.7040625
123,494.1225625
124,362.6425625
125,431.7673125
126,287.6813125
127,54.3090625
128,76.0763125
129,101.720625
130,141.1968125
131,140.2125
132,142.27325
133,143.9771875
134,134.7780625
135,136.790375
136,176.645375
137,184.146875
138,139.254375
139,117.3643125
140,90.929375
141,73.888
142,77.2950625
143,85.8339375
144,89.2095625
145,88.4111875
146,88.96775
147,91.4621875
148,61.1748125
149,70.34975
150,102.2409375
151,106.5635625
152,77.6085625
153,103.4603125
154,92.702375
155,86.6610625
156,60.2585
157,71.3614375
158,86.598875
159,54.3176875
160,75.85375
161,72.1721875
162,78.066125
163,50.8428125
164,16.1633125
165,15.1043125
166,181.41125
167,98.0939375
168,218.3871875
169,185.8290625
170,129.976875
171,177.305
172,73.557875
173,42.9995625
174,33.2474375
175,178.9911875
176,155.7020625
177,105.5380625
178,123.223625
179,99.0750625
180,76.9240625
181,67.6845
182,59.9859375
183,73.0839375
184,147.6816875
185,80.5553125
186,112.92075
187,102.5923125
188,38.916125
189,171.4775625
190,30.646875
191,17.2069375
192,134.040125
193,102.24525
194,212.856875
195,157.434125
196,124.96075
197,145.6884375
198,78.44175
199,81.089875
200,82.922625
201,3.87525
202,92.7476875
203,179.15125
204,120.194625
205,127.6216875
206,72.5329375
207,156.4011875
208,88.4300625
209,68.615625
210,118.993625
211,111.3875625
212,84.513375
213,102.036375
214,120.43525
215,141.7185625
216,88.769375
217,12.523875
218,163.2425625
219,164.953375
220,49.5278125
221,104.8971875
222,139.8168125
223,24.4828125
224,30.9515625
225,144.9435625
226,88.771
227,205.6063125
228,199.9275
229,213.3735625
230,69.4993125
231,70.2265
232,5.347875
233,28.6573125
234,62.7124375
235,14.5151875
236,21.9503125
237,5.743625
238,39.6188125
239,57.1115625
240,13.9585625
241,45.42630331753554
