Time(s),Sound
0,497.4443125
1,620.349
2,360.266125
3,367.867
4,319.844875
5,120.68575
6,122.10875
7,528.017375
8,263.008
9,606.086125
10,237.0410625
11,190.588625
12,313.6679375
13,300.5220625
14,411.5895625
15,891.505875
16,12.995375
17,2.6160625
18,2.2528125
19,2.27575
20,986.220125
21,1002.5665625
22,2.3035
23,2.125
24,225.1326875
25,386.7865625
26,312.63275
27,404.264875
28,102.872875
29,246.706
30,461.1174375
31,214.0248125
32,1.978625
33,9.1256875
34,472.3008125
35,904.1320625
36,1.9328125
37,1.8979375
38,1.82725
39,54.590375
40,1016.1348125
41,961.665375
42,1.8165625
43,1.9243125
44,253.9323125
45,357.2293125
46,351.6791875
47,367.12825
48,86.3546875
49,281.877
50,449.203125
51,191.3490625
52,2.0401875
53,2.990125
54,454.864375
55,886.7335625
56,6.94875
57,6.7513125
58,6.333125
59,44.3725
60,1017.0018125
61,979.85825
62,1.94625
63,5.044375
64,242.72175
65,370.7665
66,333.0039375
67,390.8825625
68,97.50875
69,263.2480625
70,456.5114375
71,214.819125
72,2.49225
73,6.52075
74,471.991375
75,873.3104375
76,2.2535625
77,3.0849375
78,3.8466875
79,56.7725625
80,1016.4088125
81,961.2541875
82,1.9445625
83,3.88475
84,255.30425
85,356.980125
86,351.4681875
87,382.784
88,86.794125
89,283.303
90,449.4265
91,202.391875
92,6.2565
93,11.986875
94,438.952
95,736.8260625
96,1.92775
97,3.4625625
98,3.622875
99,46.147
100,1016.7211875
101,1033.83875
102,33.0295625
103,1.9368125
104,248.092125
105,363.324875
106,342.1034375
107,385.5156875
108,92.0754375
109,272.810125
110,453.4263125
111,208.217125
112,3.028625
113,7.30275
114,479.0230625
115,867.11325
116,2.07175
117,14.04425
118,3.5896875
119,63.9155625
120,1015.7363125
121,951.489125
122,1.9550625
123,2.5791875
124,261.4039375
125,350.5094375
126,360.7458125
127,379.391
128,80.2569375
129,291.8418125
130,446.1136875
131,194.4693125
132,2.2131875
133,5.9455
134,461.508375
135,884.10475
136,2.2895
137,8.1968125
138,5.4221875
139,44.009375
140,1015.87775
141,974.1548125
142,1.9084375
143,3.5598125
144,251.0019375
145,362.5533125
146,327.70175
147,410.457
148,95.753875
149,265.00075
150,452.8323125
151,207.820625
152,6.1715625
153,4.30575
154,478.4301875
155,866.7306875
156,1.912125
157,17.18275
158,2.610625
159,63.6428125
160,1016.2965625
161,952.1055
162,1.8495
163,1.7579375
164,259.635375
165,351.615875
166,346.8935625
167,357.0748888888889
