Time(s),Sound
0,791.35475
1,715.6268125
2,342.197375
3,401.108
4,310.647875
5,135.6254375
6,123.935625
7,473.121875
8,189.746375
9,624.3079375
10,214.08275
11,214.379625
12,491.25475
13,134.8493125
14,22.014625
15,318.705375
16,862.990875
17,269.118375
18,20.2080625
19,2.4306875
20,5.3696875
21,490.7821875
22,163.948
23,543.4971875
24,151.8085
25,10.002625
26,221.8941875
27,805.782125
28,326.68775
29,3.637875
30,13.7694375
31,35.9424375
32,496.27275
33,66.25725
34,551.6506875
35,241.3604375
36,3.0599375
37,178.4608125
38,773.9475625
39,407.8691875
40,4.959125
41,9.7666875
42,7.3645625
43,491.1339375
44,4.727
45,535.122625
46,299.105875
47,3.7198125
48,92.415
49,704.9735625
50,540.89475
51,7.426875
52,51.2049375
53,32.8001875
54,339.0618125
55,504.95325
56,322.6683125
57,19.4055
58,28.0553125
59,76.4536875
60,54.400875
61,36.9381875
62,25.53175
63,81.8900625
64,420.8684375
65,304.9258125
66,147.2885625
67,22.18425
68,46.5819375
69,34.6074375
70,167.76025
71,247.477125
72,37.28975
73,53.78025
74,82.8351875
75,45.004625
76,48.8045
77,163.545875
78,9.8369375
79,27.8146875
80,55.0660625
81,43.837
82,175.753625
83,201.361375
84,46.1428125
85,46.8969375
86,42.453625
87,29.903
88,27.3653125
89,143.5690625
90,17.6665
91,27.929625
92,43.136875
93,13.0904375
94,224.2051875
95,17.1151875
96,31.005875
97,30.5395
98,10.78925
99,17.003125
100,34.045375
101,15.3978125
102,9.195435684647302
