Time(s),Sound
0,544.6914375
1,620.2239375
2,315.61925
3,403.7165
4,287.5545
5,97.1895625
6,125.0701875
7,445.595875
8,211.501125
9,589.1648125
10,143.382125
11,240.187875
12,487.3390625
13,105.2885
14,1.6988125
15,333.7600625
16,870.4973125
17,175.9428125
18,49.8165
19,92.794875
20,27.4508125
21,138.824125
22,137.8798125
23,242.20675
24,362.8479375
25,186.1741875
26,338.755
27,264.7745625
28,372.0733125
29,297.566
30,134.6048125
31,49.6868125
32,134.645
33,154.2405625
34,307.434625
35,473.2274375
36,276.80575
37,82.8798125
38,103.827625
39,375.689125
40,410.079375
41,319.5558125
42,230.4995625
43,235.8538125
44,8.3949375
45,220.355
46,174.3090625
47,250.4019375
48,216.163375
49,105.736125
50,91.466125
51,169.838375
52,147.9045625
53,18.4286875
54,31.9201875
55,126.14475
56,183.396625
57,17.51125
58,179.2966875
59,355.4155625
60,209.7165625
61,37.550375
62,135.92625
63,80.0641875
64,59.1853125
65,213.011125
66,7.9588125
67,48.1919375
68,18.725875
69,60.86025
70,234.5416875
71,64.2216875
72,226.152375
73,239.8491875
74,155.913625
75,342.6321875
76,295.441625
77,73.12775
78,231.320375
79,164.3596875
80,198.1813125
81,164.4746875
82,184.0495
83,180.4339375
84,57.0666875
85,201.1235
86,334.1324375
87,196.9909375
88,187.4254375
89,113.86825
90,254.1115625
91,283.036125
92,104.5745
93,411.1181875
94,245.195875
95,124.97975
96,303.5681875
97,122.4311875
98,9.6004375
99,103.213875
100,86.1405625
101,89.825875
102,211.8376875
103,260.5643125
104,316.168
105,189.9478125
106,134.842
107,216.7180625
108,247.7650625
109,243.7408125
110,136.364
111,263.2170625
112,239.076875
113,423.115875
114,159.784625
115,153.8594375
116,172.6450625
117,315.782375
118,149.1433125
119,452.969
120,512.6235625
121,252.001875
122,262.2519375
123,200.4575
124,90.2114375
125,346.257125
126,213.7096875
127,162.3966875
128,210.392625
129,58.1876875
130,76.21925
131,237.332875
132,166.9016875
133,68.2398125
134,157.7976875
135,166.5395625
136,264.1134375
137,63.78075
138,180.244375
139,164.0241875
140,36.3228125
141,87.2176875
142,122.10575
143,260.531375
144,311.99775
145,115.58425
146,147.507875
147,193.8788125
148,228.5394375
149,136.051625
150,275.7040625
151,101.26125
152,176.170125
153,179.4964375
154,83.9581875
155,427.478875
156,150.428375
157,267.3469375
158,237.7343125
159,208.854
160,174.838875
161,362.5633125
162,228.182875
163,279.784875
164,161.16875
165,223.6940625
166,268.769125
167,192.0920625
168,221.01825
169,74.9940625
170,9.355
171,108.90025
172,348.7428125
173,229.12925
174,266.0986875
175,326.020125
176,205.448875
177,282.6671875
178,145.8599375
179,110.28425
180,328.872875
181,149.7475
182,82.15325
183,75.195625
184,481.0538125
185,158.5294375
186,82.145375
187,96.55675
188,361.377
189,285.3201875
190,112.756
191,211.301375
192,114.075375
193,307.28775
194,423.6603125
195,165.364375
196,188.9606875
197,255.026125
198,253.6926875
199,348.9843125
200,359.091875
201,135.2525
202,299.4144375
203,245.4310625
204,104.347625
205,580.738375
206,318.2019375
207,320.9445625
208,534.7441875
209,313.8461875
210,437.6538125
211,164.270375
212,60.3100625
213,323.3601875
214,154.79825
215,132.7253125
216,363.49825
217,255.798875
218,449.602125
219,277.52475
220,193.660875
221,103.2423125
222,4.321875
223,132.0898125
224,177.5409375
225,78.1161875
226,208.86475
227,151.8029375
228,385.367375
229,369.4934375
230,75.642
231,330.4581875
232,249.7483125
233,78.5250625
234,317.997
235,144.234375
236,244.5969375
237,103.0820625
238,406.76275
239,195.9106875
240,129.686125
241,190.0480625
242,359.0105
243,267.9359375
244,165.95925
245,58.45675
246,170.9733125
247,9.375625
248,102.3393125
249,145.327875
250,183.09775
251,99.081375
252,172.7544375
253,145.4458125
254,206.872125
255,11.7456875
256,3.0925625
257,3.5344887348353553
