Time(s),Sound
0,571.608875
1,593.2043125
2,313.5184375
3,411.427375
4,280.7870625
5,120.5419375
6,147.8868125
7,440.964875
8,229.0184375
9,573.5739375
10,128.57375
11,246.09775
12,499.523625
13,89.336875
14,1.8015
15,352.068
16,879.480625
17,120.9599375
18,3.719
19,1.9030625
20,1.8345
21,490.2055
22,157.834
23,537.347
24,137.8725
25,5.8038125
26,258.045625
27,827.3455
28,264.2411875
29,1.800625
30,1.661125
31,3.0871875
32,469.18025
33,80.9114375
34,536.1161875
35,217.9394375
36,1.9505
37,186.54125
38,779.22725
39,382.8456875
40,1.8681875
41,1.7975625
42,1.944875
43,491.60725
44,2.2740625
45,544.1826875
46,289.0694375
47,1.9161875
48,119.07375
49,718.6905
50,511.9005
51,3.5214375
52,2.6680625
53,2.1814375
54,469.3523125
55,1.8683125
56,488.5998125
57,342.902375
58,3.1526875
59,75.557875
60,660.858
61,615.711625
62,5.3543125
63,1.7220625
64,2.627
65,394.290875
66,115.6261875
67,392.9865625
68,431.0286875
69,25.89925
70,43.98175
71,587.1918125
72,747.77525
73,39.9720625
74,35.6965
75,22.7055
76,269.4751875
77,255.1184375
78,1034.663
79,580.7580625
80,153.0240625
81,6.73275
82,498.3071875
83,847.6313125
84,2.255625
85,2.293625
86,6.6105
87,95.08975
88,403.11525
89,264.3258125
90,494.5975
91,76.1625
92,5.2293125
93,400.149625
94,901.2241875
95,48.0679375
96,7.23225
97,3.5384375
98,5.6851875
99,472.2591875
100,229.6239375
101,486.9808125
102,118.665125
103,3.701
104,319.0413125
105,874.96525
106,243.19
107,6.1673125
108,1.8838125
109,15.9715625
110,498.34675
111,138.9464375
112,531.7699375
113,162.8290625
114,4.215875
115,226.9975625
116,807.0331875
117,327.0388125
118,2.5141875
119,1.8061875
120,2.42225
121,490.018125
122,18.15375
123,573.337875
124,241.5485
125,4.6035625
126,174.89175
127,751.7534375
128,982.4124031007752
