0,2,客户,喂你好咱这个水龙头啊喂。,happy,neutral,optimistic,optimistic
1,3,客服,嗯您说。,neutral,neutral,neutral,neutral
2,2,客户,咱下面带这个水箱啊两个，一个显显示温温度，那个箱子下面漏水。,neutral,neutral,neutral,neutral
3,3,客服,啊是加热机在漏水吗？,neutral,neutral,neutral,neutral
4,2,客户,对对对。,neutral,neutral,neutral,neutral
5,3,客服,噢你是哪一个部位在漏水，就是是后面呢还是侧。,neutral,neutral,neutral,neutral
6,2,客户,呃它这它从下面从下面漏出去上面管个流。,neutral,neutral,neutral,neutral
7,3,客服,嗯机器有没有青岛没听到吗？,happy,neutral,optimistic,optimistic
8,2,客户,现在就呆着的嘛历史历着的，嘛,neutral,neutral,neutral,neutral
9,2,客户,上面的管子接口都好多也没漏水，但是下面的一开一开这个龙头的话，下面水就给它弄出来了。,neutral,neutral,neutral,neutral
10,3,客服,噢好的，您当时是在天猫买的还是在京东买的？,neutral,neutral,neutral,neutral
11,2,客户,呀在哪买的我不太清楚。,neutral,neutral,neutral,neutral
12,3,客服,不是您本人购买的吗？,neutral,neutral,neutral,neutral
13,2,客户,不是，我是管负责的兄弟的，那个你们问一下现在在那里有两台设计有问题都一样的故障。,neutral,neutral,neutral,neutral
14,3,客服,有两台设备有问题，您下单的手机号有吗？,neutral,neutral,neutral,neutral
15,2,客户,他的手机号你我这个手机号你可以联系吗？,neutral,neutral,neutral,neutral
16,3,客服,噢不好意思，您这个手机号是加密的，我这边是看不到的，我要查询一下您的购买信息。,neutral,neutral,neutral,neutral
17,2,客户,那可以，我现在昨天给你们打电话，但是这是不是这是这是一种故障，呀你们要快收回来修。,neutral,neutral,neutral,neutral
18,3,客服,噢我知道您的意思，您要先拍个视频给我，我们判断一下是什么问题，然后才方便去派师傅上门的这样子。,neutral,neutral,neutral,neutral
19,2,客户,开个视频，我直接就跟你说上面这个龙头不开不漏，水龙头一开，,neutral,neutral,neutral,optimistic
20,2,客户,下面那个箱子下面都有水了。,happy,neutral,optimistic,optimistic
21,3,客服,噢对，这个我明白我的意思，我们要先判断一下，看一下这些什么情况，这样子要反馈负责人对应处理的。,neutral,neutral,neutral,neutral
22,2,客户,那行，吧那我现在叫他给让他给你打电话算了，对不对？,neutral,neutral,neutral,neutral
23,3,客服,您可以直接让购买方然后发给我们对应的平台客服就可以了，我们这边会尽快给您安排处理的。,neutral,neutral,neutral,neutral
24,2,客户,客服你这个你的这个电话就是客服电话吗？还有啥啥电话？,neutral,neutral,neutral,neutral
25,3,客服,不是，是发视频的，就比如说您是在天猫买的，那就联系天猫客服，您是在京东买的，就联系京东客服就可以了。,neutral,neutral,neutral,neutral
26,2,客户,啊就为京东那是这样，他给你打这个电话，然后再,neutral,neutral,neutral,neutral
27,2,客户,确定跟他跟那个京东嘛哪个地方打好不好。,neutral,neutral,neutral,neutral
28,3,客服,嗯也可以你也可以让购买方联系我们这样子。,neutral,neutral,neutral,neutral
29,2,客户,对对对好好再见，好。,neutral,neutral,neutral,neutral
30,2,客户,嗯好好谢谢，嗯晚上也是将。,neutral,optimistic thankful,optimistic,optimistic
