Time(s),Sound
0,553.5778125
1,610.7974375
2,314.585375
3,407.378875
4,286.1045
5,96.5990625
6,136.826125
7,440.825875
8,218.4424375
9,582.5020625
10,134.2165625
11,241.7814375
12,485.21975
13,111.6615
14,1.75225
15,148.323375
16,56.9489375
17,23.8996875
18,60.582625
19,243.0008125
20,77.526875
21,268.4743125
22,149.2835625
23,103.2320625
24,189.9009375
25,142.1198125
26,96.8848125
27,153.297875
28,188.5615
29,144.4516875
30,175.2638125
31,108.7235625
32,80.9133125
33,20.3983125
34,135.41725
35,95.1531875
36,329.9451875
37,174.190625
38,226.8543125
39,139.7734375
40,13.4419375
41,70.5669375
42,64.895
43,49.2708125
44,26.0288125
45,49.712
46,34.872375
47,150.5205625
48,337.071375
49,94.858875
50,34.234875
51,120.1594375
52,193.9106875
53,107.6455625
54,89.79825
55,65.9515
56,161.2156875
57,128.3193125
58,143.0339375
59,114.79675
60,191.215375
61,255.316
62,430.21775
63,87.917
64,132.6585
65,117.76075
66,188.601
67,70.4601875
68,113.5754375
69,123.4613125
70,51.4344375
71,20.381125
72,414.915625
73,342.0163125
74,197.7855625
75,128.5991875
76,94.8619375
77,108.7116875
78,114.43075
79,161.226
80,148.5920625
81,64.339375
82,228.0204375
83,120.0406875
84,91.7071875
85,90.4599375
86,96.8155
87,81.9715
88,86.4394375
89,31.7339375
90,7.878
91,360.298375
92,324.1855
93,316.2681875
94,119.294625
95,60.35225
96,132.2119375
97,162.9145625
98,122.1471875
99,191.21925
100,104.0651875
101,50.1488125
102,36.3375625
103,488.5356875
104,359.57025
105,388.547625
106,282.0580625
107,349.6353125
108,272.4758125
109,357.48675
110,277.834125
111,156.27575
112,411.070125
113,311.255625
114,267.62075
115,224.1343125
116,294.937
117,216.6959375
118,352.04375
119,211.73325
120,184.2419375
121,55.7640625
122,270.4748125
123,120.857
124,172.592375
125,106.574125
126,150.9299375
127,181.8605625
128,123.24075
129,204.1434375
130,166.5569375
131,105.2358125
132,109.124625
133,108.6134375
134,95.0530625
135,6.1966875
136,399.94375
137,255.025125
138,127.7285
139,2.7481875
140,57.67175
141,153.5105625
142,161.138125
143,88.01275
144,53.703
145,98.94475
146,67.6453125
147,56.8303125
148,189.1810625
149,93.422625
150,112.8928125
151,86.4018125
152,29.3456875
153,112.5855
154,132.9214375
155,153.414125
156,242.7314375
157,225.07225
158,141.9714375
159,111.548625
160,45.579
161,76.4321875
162,82.4878125
163,144.226375
164,47.748125
165,302.86175
166,82.8090625
167,18.0829375
168,13.699607535321821
