Time(s),Sound
0,572.219125
1,635.8924375
2,349.087
3,410.1150625
4,304.5270625
5,211.5796875
6,154.7543125
7,453.4549375
8,238.2686875
9,575.558375
10,125.8455625
11,245.5786875
12,510.4246875
13,102.7988125
14,35.31725
15,356.7241875
16,883.5234375
17,129.9804375
18,1.685
19,25.3296875
20,28.037625
21,150.0769375
22,77.4860625
23,58.755375
24,71.8283125
25,54.926875
26,66.2683125
27,99.419375
28,121.198
29,55.8279375
30,68.3736875
31,80.6991875
32,46.1848125
33,3.340875
34,12.9545
35,25.387875
36,12.7005
37,127.0205
38,108.578875
39,94.4180625
40,174.871
41,46.4385
42,10.216625
43,12.215125
44,25.0325625
45,29.6494375
46,15.9906875
47,15.72325
48,13.5005625
49,11.1504375
50,19.76075
51,11.8873125
52,34.79
53,95.5279375
54,60.0989375
55,34.4715625
56,82.241625
57,63.35125
58,3.12075
59,22.6608125
60,15.9015
61,14.481375
62,16.60275
63,17.120875
64,178.6508125
65,35.7755625
66,4.5346875
67,56.9798125
68,41.5870625
69,134.678125
70,103.4258125
71,89.2024375
72,16.4326875
73,74.7038125
74,68.345
75,100.1798125
76,65.6663125
77,101.2601875
78,157.5299375
79,29.6924375
80,40.1723125
81,3.3835
82,24.105
83,20.8958125
84,22.2015625
85,20.2670625
86,15.2805
87,98.5195625
88,69.90425
89,131.8259375
90,74.7078125
91,117.0418125
92,94.0364375
93,42.981625
94,183.30175
95,5.34525
96,20.775375
97,25.595125
98,18.6233125
99,18.043875
100,22.6748125
101,43.709125
102,20.382125
103,24.764625
104,14.487375
105,19.1361875
106,19.1750625
107,12.9223125
108,19.400625
109,20.0919375
110,67.768875
111,67.0890625
112,33.6485
113,19.3709375
114,19.18775
115,191.8720625
116,123.669
117,65.0741875
118,28.7315
119,61.306625
120,77.9323125
121,76.864625
122,76.824625
123,22.4375
124,14.5884375
125,27.7210625
126,17.508375
127,17.996625
128,16.549875
129,14.9966875
130,13.7088125
131,16.7214375
132,14.0835625
133,16.6646875
134,11.7875625
135,14.6651875
136,14.8125625
137,16.47775
138,17.653625
139,169.3329375
140,122.8358125
141,57.1609375
142,36.26725
143,20.0889375
144,19.5096875
145,20.339875
146,15.34
147,3.2110625
148,8.7280625
149,49.008125
150,3.3631875
151,55.626625
152,146.8635625
153,104.9165625
154,105.28225
155,103.1434375
156,67.283375
157,74.129375
158,47.222875
159,82.0218125
160,72.4821875
161,14.088125
162,17.0831875
163,15.3696875
164,12.6525625
165,63.1945
166,18.607625
167,174.7476875
168,102.905375
169,72.432875
170,20.9505625
171,3.2074375
172,13.5025625
173,15.060375
174,20.391125
175,13.7385625
176,17.1595625
177,28.708125
178,71.7095
179,14.2146875
180,13.1929375
181,14.560125
182,12.5328125
183,8.927
184,24.7973125
185,23.067625
186,29.385375
187,36.003125
188,7.403875
189,4.279625
190,1.94575
191,1.9131875
192,2.955625
193,2.580639431616341
