Time(s),Sound
0,511.6423125
1,621.8450625
2,349.520625
3,376.8278125
4,313.715375
5,99.29475
6,90.572875
7,473.669375
8,188.6696875
9,590.717125
10,179.6265625
11,203.983375
12,501.090625
13,136.7554375
14,1.78325
15,298.3495
16,851.477
17,198.416625
18,1.5958125
19,1.854
20,3.4805
21,139.4410625
22,544.8139375
23,150.29925
24,1.96275
25,245.5621875
26,443.9585625
27,68.211625
28,147.9736875
29,149.8684375
30,220.3751875
31,431.881875
32,439.3736875
33,363.7078125
34,137.644875
35,118.876875
36,53.8793125
37,123.6495625
38,115.838625
39,138.658
40,37.454375
41,120.1933125
42,93.22725
43,142.8569375
44,57.82625
45,74.686
46,76.8888125
47,140.798875
48,154.8269375
49,136.59125
50,183.4896875
51,120.0734375
52,133.7781875
53,2.3065
54,100.9784375
55,154.5956875
56,190.685875
57,164.457375
58,93.24
59,162.6640625
60,148.567125
61,144.6900625
62,53.1391875
63,142.068
64,167.83425
65,212.3994375
66,141.601
67,41.165375
68,166.188
69,136.3165
70,48.368
71,3.6316875
72,76.4179375
73,39.255
74,27.566
75,8.7873125
76,89.920875
77,36.250125
78,26.99775
79,146.7536875
80,67.11625
81,112.3010625
82,170.4109375
83,109.6835
84,171.990375
85,119.50975
86,187.5241875
87,113.9830625
88,52.3925
89,37.991125
90,35.2145625
91,210.674875
92,7.1836875
93,247.0461875
94,6.623
95,168.809125
96,10.298375
97,7.1014375
98,41.4884375
99,147.0331875
100,83.2605
101,71.8449375
102,58.3961875
103,82.6824375
104,61.4546875
105,97.0965625
106,62.654375
107,65.7574375
108,98.842625
109,33.62975
110,133.313375
111,141.756875
112,16.2933125
113,63.1798125
114,111.02075
115,182.3126875
116,178.2464375
117,84.1686875
118,39.547875
119,108.04125
120,39.2084375
121,48.88025
122,35.3026875
123,4.287625
124,357.542125
125,468.358
126,441.729
127,257.1868125
128,390.315875
129,259.091875
130,14.9190625
131,67.9155625
132,31.7855625
133,23.2265
134,4.6793125
135,263.254375
136,169.3105625
137,77.4094375
138,29.861875
139,12.0110625
140,95.6134375
141,24.258
142,2.895875
143,2.7942097026604067
