Time(s),Sound
0,570.278375
1,617.7436875
2,318.5505625
3,415.2385625
4,283.0323125
5,98.2733125
6,177.555125
7,510.4540625
8,248.2160625
9,593.13525
10,218.68225
11,478.0641875
12,498.11175
13,94.136375
14,6.018625
15,359.9460625
16,882.90075
17,173.6164375
18,47.2441875
19,178.2075
20,81.458
21,276.8065
22,411.2735625
23,77.816875
24,511.61225
25,568.7330625
26,672.0119375
27,576.790625
28,420.8480625
29,589.4920625
30,320.7321875
31,606.6480625
32,495.7879375
33,401.171875
34,733.4853125
35,569.0000625
36,371.617375
37,48.3139375
38,198.36425
39,176.096875
40,66.868625
41,392.1484375
42,49.3794375
43,6.9260625
44,593.3738125
45,34.9990625
46,8.9705625
47,416.78375
48,7.5031875
49,78.08725
50,11.698125
51,269.419875
52,221.0764375
53,108.36875
54,90.3874375
55,29.6739375
56,468.674875
57,127.4084375
58,150.7244375
59,206.727625
60,67.0055
61,414.8574375
62,131.042
63,156.3578125
64,132.56525
65,104.378875
66,68.5256875
67,40.9953125
68,295.621
69,128.778125
70,153.794875
71,78.1228125
72,73.3505625
73,90.5164375
74,87.58325
75,43.0788125
76,24.7744375
77,6.69075
78,7.9565965583174
