Time(s),Sound
0,529.0324375
1,625.7301875
2,322.014
3,395.8608125
4,294.258375
5,97.4654375
6,100.0384375
7,457.120875
8,190.685625
9,601.920125
10,165.3595
11,230.4178125
12,486.764375
13,117.2258125
14,4.6574375
15,319.5066875
16,862.3921875
17,166.4334375
18,6.3860625
19,2.9803125
20,4.2041875
21,490.78175
22,142.0591875
23,553.4384375
24,140.7139375
25,4.9033125
26,241.66225
27,816.2736875
28,291.691625
29,2.008125
30,3.3775625
31,4.696625
32,468.8296875
33,71.615375
34,539.9525625
35,224.2434375
36,14.8019375
37,425.5539375
38,777.7355625
39,395.0861875
40,22.495375
41,14.1995
42,145.8913125
43,955.691125
44,66.39325
45,541.1598125
46,300.4769375
47,55.6303125
48,207.034375
49,712.354875
50,523.0873125
51,1.8843125
52,1.8861875
53,7.8569375
54,514.9816875
55,11.1963125
56,529.3064375
57,379.81475
58,6.16225
59,60.5965625
60,642.780125
61,645.517625
62,1.9165
63,1.8
64,2.0780625
65,341.84725
66,130.9090625
67,310.6459375
68,25.7220625
69,114.695625
70,10.23175
71,263.072375
72,177.957375
73,153.0625
74,136.7815
75,179.963875
76,179.4278125
77,172.7974375
78,237.0654375
79,165.025375
80,107.7554375
81,128.6094375
82,13.5118125
83,80.893
84,115.786875
85,107.31275
86,22.43825
87,5.148
88,214.4959375
89,277.698375
90,125.3769375
91,152.283875
92,221.30875
93,122.281875
94,107.22925
95,85.345625
96,217.6666875
97,232.384375
98,193.195375
99,155.283
100,150.2380625
101,73.1001875
102,190.010625
103,38.5489375
104,140.850875
105,93.5341875
106,108.8501875
107,65.9731875
108,65.5050625
109,117.56025
110,95.3888125
111,52.5904375
112,102.5209375
113,39.995375
114,67.4094375
115,51.1078125
116,12.0685625
117,151.606125
118,57.7128125
119,71.1549375
120,37.6213125
121,2.7435625
122,0.6909090909090909
