Time(s),Sound
0,548.2550625
1,670.1344375
2,327.196
3,409.6291875
4,326.6673125
5,140.9198125
6,241.3676875
7,517.8584375
8,339.7511875
9,811.342375
10,506.626625
11,367.302375
12,485.99
13,109.943125
14,18.0345625
15,151.66675
16,287.454
17,142.8294375
18,186.8531875
19,274.2021875
20,305.6714375
21,361.4609375
22,587.046375
23,343.708875
24,500.6148125
25,156.8523125
26,524.2943125
27,146.409125
28,264.159625
29,471.3043125
30,132.9178125
31,47.39925
32,408.4771875
33,371.5186875
34,18.4360625
35,364.559375
36,301.6125625
37,371.9774375
38,245.642375
39,95.841125
40,15.034
41,14.9545625
42,332.592875
43,188.0994375
44,386.4378125
45,293.9663125
46,41.69425
47,266.394
48,106.3093125
49,122.7855
50,170.990125
51,55.3699375
52,158.4733125
53,199.8856875
54,132.4535
55,124.2854375
56,102.0511875
57,20.3598125
58,43.063875
59,13.98825
60,173.9246875
61,257.525
62,197.446625
63,5.7350625
64,398.282125
65,30.2914375
66,46.378375
67,9.2395625
68,6.9510625
69,29.837
70,457.894125
71,110.4165
72,200.40475
73,425.73425
74,488.77075
75,134.447
76,183.71825
77,74.9451875
78,284.94625
79,324.8115
80,414.5310625
81,16.4175625
82,303.057125
83,154.223875
84,26.6778125
85,217.64175
86,295.9735
87,257.1095625
88,309.3605625
89,136.0746875
90,60.3695625
91,124.67125
92,382.33625
93,98.0361875
94,334.1286875
95,350.6733125
96,361.5123125
97,175.6295625
98,279.9078125
99,111.704125
100,271.031625
101,280.7066875
102,338.54725
103,78.668375
104,228.5865
105,470.238625
106,160.90775
107,386.6531875
108,314.11825
109,89.2184375
110,294.1020625
111,400.815625
112,53.045625
113,69.0105625
114,145.7888125
115,466.0296875
116,85.1095625
117,387.3125
118,536.52875
119,373.19625
120,195.64925
121,394.6183125
122,121.3456875
123,187.6701875
124,227.7731875
125,292.1009375
126,126.560125
127,92.73275
128,176.0026875
129,186.1615625
130,138.1928125
131,21.806875
132,15.72525
133,509.7493548387097
