Time(s),Sound
0,581.8753125
1,584.4208125
2,311.7295
3,412.1098125
4,333.7445
5,41.7383125
6,199.362875
7,421.841
8,286.810125
9,508.8444375
10,98.3048125
11,260.7101875
12,497.274375
13,75.9861875
14,1.9241875
15,392.689
16,897.8806875
17,57.9326875
18,12.2385625
19,67.8538125
20,220.880625
21,113.72625
22,83.124875
23,147.3950625
24,208.6531875
25,201.988875
26,128.002
27,107.260625
28,65.8495
29,123.314
30,102.167875
31,64.753625
32,2.6258125
33,148.0243125
34,364.3634375
35,117.072125
36,232.260375
37,213.615125
38,100.777625
39,96.5208125
40,153.130875
41,66.472875
42,186.8943125
43,175.9340625
44,50.801125
45,154.3531875
46,129.0325
47,129.0608125
48,97.048375
49,120.894625
50,103.3645
51,146.3173125
52,117.249125
53,111.0724375
54,122.5063125
55,128.896875
56,129.238375
57,50.9255
58,134.504625
59,68.009
60,91.3215625
61,116.774125
62,162.1274375
63,120.5121875
64,118.485375
65,77.4045
66,65.1091875
67,6.746375
68,174.160125
69,184.3885
70,198.421625
71,209.2364375
72,278.3595625
73,402.494375
74,30.7734375
75,196.32175
76,334.406375
77,211.8023125
78,207.581375
79,284.793625
80,304.1014375
81,341.32025
82,113.4355
83,213.472625
84,296.9299375
85,229.6505
86,314.1565
87,63.501625
88,105.6308125
89,336.1685625
90,192.971
91,126.36525
92,247.69525
93,147.4358125
94,165.21425
95,192.0705
96,164.606
97,177.50475
98,115.2583125
99,228.7413125
100,226.8813125
101,207.126
102,101.180375
103,191.10075
104,50.3901875
105,311.481125
106,279.063625
107,166.272375
108,216.3694375
109,120.5900625
110,222.828375
111,173.8888125
112,236.822375
113,158.7041875
114,234.3493125
115,65.7065
116,136.9189375
117,171.090875
118,62.261625
119,206.7528125
120,130.495375
121,156.5385625
122,123.48525
123,132.771375
124,132.3846875
125,200.143875
126,119.6409375
127,200.85775
128,136.4913125
129,141.264375
130,159.1488125
131,43.918375
132,71.104625
133,248.0254375
134,252.90875
135,238.7045625
136,212.0104375
137,272.9915
138,228.458875
139,103.1769375
140,7.3514375
141,27.7961875
142,97.523
143,402.297125
144,293.4393125
145,217.492875
146,111.0325625
147,82.919875
148,116.8294375
149,48.3730625
150,186.9756875
151,78.163125
152,113.147375
153,45.362
154,31.34725
155,3.622
156,3.0555555555555554
