Time(s),Sound
0,634.448125
1,610.705375
2,338.6808125
3,411.3965625
4,282.6186875
5,115.678625
6,386.951375
7,669.381125
8,613.7284375
9,688.9246875
10,264.8735625
11,245.35025
12,497.431375
13,319.1806875
14,161.671125
15,130.9996875
16,205.5443125
17,45.083
18,129.466875
19,270.898625
20,245.9791875
21,209.893125
22,116.3745
23,4.1411875
24,314.9156875
25,296.02125
26,322.425125
27,90.5313125
28,167.5395625
29,97.6475625
30,10.3011875
31,310.742375
32,217.23325
33,165.259125
34,49.4434375
35,387.668375
36,139.7160625
37,81.7220625
38,7.65025
39,25.065625
40,16.7808125
41,299.751125
42,309.1953125
43,314.2023125
44,19.5700625
45,198.456125
46,179.5155625
47,144.4906875
48,34.70125
49,340.21675
50,87.7875625
51,96.1964375
52,152.826
53,181.99525
54,90.2225
55,89.358
56,48.01475
57,222.71475
58,111.0329375
59,468.162375
60,198.815375
61,104.30075
62,279.141
63,365.8435
64,249.84825
65,124.98625
66,352.9688125
67,208.912625
68,57.4095625
69,213.2415
70,69.7988125
71,10.31325
72,243.103375
73,523.039875
74,250.5584375
75,217.264625
76,29.2998125
77,44.7414375
78,32.292
79,8.844625
80,7.5623125
81,87.5161875
82,223.37400793650792
