0,2,客服,人工坐席你好国脉科技。,neutral,neutral,neutral,neutral
1,3,客户,喂你好，我我那个去那买了个净水器，然后现在那个那个红灯总是亮啊总总是闪。,neutral,neutral,neutral,neutral
2,3,客户,嗯,neutral,neutral,neutral,neutral
3,2,客服,您说的是红灯是净水器上面的灯吗？,neutral,neutral,neutral,neutral
4,3,客户,对净水器的灯。,neutral,neutral,neutral,neutral
5,3,客户,然后那个我问了你们客服，客服说把那个两个插头都拔了，吧然后再重新插上，插上了以后，呢,neutral,neutral,neutral,neutral
6,3,客户,然后好了一会儿估，第二天他又开始闪，就这种情况已经出现好几天了。,neutral,neutral,neutral,neutral
7,2,客服,嗯加热机上面显示什么呢？,neutral,neutral,neutral,neutral
8,3,客户,加热机是正常的，但如果那个净水器那红灯没有那个红灯闪的话，,neutral,neutral,neutral,neutral
9,3,客户,他那个这边就没有水了，就没有水出来。,neutral,neutral,neutral,neutral
10,2,客服,嗯家里面的水阀是都打开的吗？都开着。,neutral,neutral,neutral,neutral
11,3,客户,呢,neutral,neutral,neutral,neutral
12,3,客户,因为我重新启动以后它它它又出水了，重新出水出水，过一段时间过了一天以后，,neutral,neutral,neutral,neutral
13,3,客户,他那个又不出水，又开始闪红灯。,neutral,neutral,neutral,neutral
14,2,客服,您方便就是录一下视频给我们吗？,neutral,neutral,neutral,neutral
15,2,客服,因为我们嗯。,neutral,neutral,neutral,neutral
16,3,客户,我我昨天已经录了视频了，发到那个那个客服去了。,neutral,neutral,neutral,neutral
17,2,客服,噢您方便提供一下您购机的手机号码吗？,neutral,neutral,neutral,neutral
18,3,客户,153358935895797。,neutral,neutral,neutral,neutral
19,3,客户,就我我反映给客服，客服说把那个插头拔了，两个插头都拔了，然后我拔了以后好了，一天第二天又是这样，,neutral,neutral,neutral,neutral
20,3,客户,然后又拔了又好了一天，第二天又又重复了，就总是这个样子反复的出现。,neutral,neutral,neutral,neutral
21,2,客服,你稍等一下啊，,neutral,neutral,neutral,optimistic
22,2,客服,您是之前在您是昨天在天猫上面联系过我们的是吗？,neutral,neutral,neutral,optimistic
23,2,客服,对在。,happy,neutral,optimistic,optimistic
24,3,客户,淘宝跟客服。,neutral,neutral,neutral,neutral
25,3,客户,吧,neutral,neutral,neutral,neutral
26,2,客服,我这边看了一下您这个的话乐视云给我们，我们这边帮您去，就是今天还是这样的是吗？,neutral,neutral,neutral,neutral
27,3,客户,对，今天是这样，昨天就是这样的，钱已经好几天了，这种情况不是一天两天了。,neutral,neutral,neutral,neutral
28,2,客服,嗯核实反馈一下，然后稍后有什么问题的话或者有答复，我们这边再给您回电话过去。,neutral,neutral,neutral,neutral
29,3,客户,啊你们大概多长时间能有回复？,neutral,neutral,neutral,neutral
30,3,客户,呀,neutral,neutral,neutral,neutral
31,2,客服,这边因为要反馈到工厂那边，就是工厂回归了之后，我们就给你答复今天大点。,neutral,neutral,neutral,neutral
32,3,客户,声音说行吗？,neutral,neutral,neutral,neutral
33,3,客户,我听不清多多长时间能用。,neutral,neutral,neutral,neutral
34,2,客服,嗯今天上午就可以的，稍后就可以给您回电，您稍等一下。,neutral,neutral,neutral,neutral
35,3,客户,噢好的好的,neutral,neutral,neutral,neutral
36,2,客服,嗯好的好的好再见嗯好的好的，再见。,neutral,neutral,neutral,neutral
