0,2,客服,唉你好，我那个是净水器坏了。,neutral,neutral,neutral,pessimistic
1,2,客服,136,neutral,neutral,neutral,pessimistic
2,2,客服,就他那个热你不是有个集热式的那个水龙头嘛是吧？,neutral,neutral,neutral,pessimistic
3,2,客服,嗯首先头那个常温的按不起了，常温都不出水，啊其他的都出水。,neutral,neutral,neutral,pessimistic
4,2,客服,他连他连声音都没有。,neutral,pessimistic angry,pessimistic,pessimistic
5,2,客服,噢有可能堵了。,neutral,neutral,neutral,pessimistic
6,2,客服,等一下稍等一下。,neutral,neutral,neutral,pessimistic
7,2,客服,啊,neutral,neutral,neutral,pessimistic
8,2,客服,主灯要什么灯是吧？对。,neutral,neutral,neutral,pessimistic
9,2,客服,我们看99。,angry,neutral,pessimistic,pessimistic
10,2,客服,嗯另外一个机器是。,neutral,neutral,neutral,pessimistic
11,3,客户,等一下。,neutral,neutral,neutral,neutral
12,2,客服,那个对岸常温是吧？对。,neutral,neutral,neutral,neutral
13,2,客服,我有有时候接触不良一样。,neutral,neutral,neutral,neutral
14,3,客户,好，噢唉嗯这个,neutral,neutral,neutral,neutral
15,3,客户,这个这个冲洗是什么功能？,neutral,neutral,neutral,neutral
16,2,客服,啊冲洗要用吗？,neutral,neutral,neutral,neutral
17,3,客户,我现在按也可以是吧？,neutral,neutral,neutral,neutral
18,2,客服,什么我现在按也可以是的。,neutral,neutral,neutral,neutral
19,3,客户,啊我想问一下我我我买的这个机器它保修是多久？,neutral,neutral,neutral,optimistic
20,3,客户,噢对你报个笼子是吧？,neutral,neutral,neutral,optimistic
21,3,客户,嗯好好谢谢。,neutral,optimistic thankful,optimistic,optimistic
22,2,客服,我。,neutral,neutral,neutral,neutral
23,3,客户,到时候再遇到问题再打电话。,neutral,neutral,neutral,pessimistic
24,3,客户,唉现在拥护你了，呀你。,neutral,pessimistic angry,pessimistic,pessimistic
25,2,客服,有电量的我按完冲洗之后要要付费吗？,neutral,neutral,neutral,neutral
26,3,客户,我看到这个机器没有任何声音了。,neutral,pessimistic complaining,pessimistic,pessimistic
27,3,客户,然后他们。,neutral,neutral,neutral,pessimistic
28,3,客户,没显示没有。,neutral,neutral,neutral,pessimistic
29,3,客户,三。,neutral,neutral,neutral,pessimistic
30,3,客户,嗯对的对，,neutral,neutral,neutral,pessimistic
31,3,客户,没有亮红的。,neutral,neutral,neutral,pessimistic
32,3,客户,没有颜色是不是这根白色那个吗？,neutral,neutral,neutral,pessimistic
33,3,客户,就一直是这种颜色，就是像什么简历，,neutral,neutral,neutral,pessimistic
34,2,客服,对，啊这个颜色还说不上来，就接近白色那种。接近白色。,neutral,neutral,neutral,neutral
35,3,客户,对。,neutral,neutral,neutral,neutral
36,2,客服,打开的。,neutral,neutral,neutral,neutral
37,3,客户,嗯,neutral,neutral,neutral,neutral
38,3,客户,嗯是这样子。,neutral,neutral,neutral,neutral
39,2,客服,我另外三个45度的95度的开水都可以正常出水。,neutral,neutral,neutral,neutral
40,3,客户,王菲要的王学各种我弄好在哪里？,neutral,neutral,neutral,neutral
41,3,客户,对，我这个是水啊腹水。,neutral,neutral,neutral,neutral
42,2,客服,嗯,neutral,neutral,neutral,neutral
43,2,客服,好，我先使用一下再说好吧？嗯好的。,neutral,neutral,neutral,neutral
