0,2,客服,嗯啊嗯唉喂你好喂。,neutral,neutral,neutral,neutral
1,3,客户,你好那个好。,neutral,neutral,neutral,neutral
2,3,客户,啊你好，我之前在那个京东上买过那个拐卖的净水器，然后当时使用之后有两次,neutral,neutral,neutral,neutral
3,3,客户,发生的那个冒烟的情况，然后最后是客服给我说是换货呃那个退钱退退货。,neutral,neutral,neutral,neutral
4,2,客服,噢好的。,neutral,neutral,neutral,neutral
5,3,客户,对，现在已经快一个多月了，到现在还没我退钱，然后我找京东这边京东一直推售后，,neutral,neutral,neutral,neutral
6,3,客户,说事后一直没处理，然后我就想问一下这个什么情况。,neutral,neutral,neutral,neutral
7,2,客服,呃是这样的，就如果说是在平台上的话，您最好直接联系我们京东客服好不好？然后呃因为我这个的话，,neutral,neutral,neutral,neutral
8,2,客服,来电我这边是看不到一些线上的东西的，如果是有线上的问题。嗯,neutral,neutral,neutral,neutral
9,3,客户,嗯我我联系了你们的京东上面的客服客服一直推的是售后说他们不处理，他们他们只能让售后来处理。,neutral,neutral,neutral,neutral
10,2,客服,唉那什么退款，我我因为我不听，因为电话的话，我还不太清楚是什么事情是出现的，这样的，就是机器有退回来吗？,neutral,pessimistic complaining,pessimistic,pessimistic
11,3,客户,嗯对，我机器该退都退的，当时都是联系客服客服给我触发的，那个快递我都该邮邮回去了，单号我都给你们了。,neutral,neutral,neutral,neutral
12,3,客户,1月1月初的时候都已经完成了。,neutral,neutral,neutral,neutral
13,2,客服,那您给我一下啊好勒好勒没事，那您给我一下钩机手机号好吗？我来看一下，啊因为我这边看不到。啊,neutral,neutral,neutral,neutral
14,3,客户,可以1801805195啊51951902。,neutral,neutral,neutral,neutral
15,2,客服,1902，好勒，我来看，行，你帮我查一下，好好好，我这边帮您就再帮您问一下，因为他这边是分开来，我来帮您问一下好吧？,neutral,neutral,neutral,neutral
16,2,客服,这是什么事情？好，来帮您问一下。嗯不是，这里是这个让，我看一下。,neutral,neutral,neutral,neutral
17,3,客户,小刘没有别的浏览器了，呈现都想一下从哪想想我们看这个问题，他们想浏览器。呃,neutral,neutral,neutral,neutral
18,2,客服,噢好勒，就是要退款是吧？,neutral,neutral,neutral,neutral
19,3,客户,对是的。,neutral,neutral,neutral,neutral
20,2,客服,啊单号您是在现场发了发给我了是吗？,neutral,neutral,neutral,neutral
21,3,客户,嗯是对那个快递单号在线上都发了。,neutral,neutral,neutral,neutral
22,2,客服,啊好勒好勒好勒好，那我帮您去联系一下，如果说确实是我们仓库收到，那就可以正常退款的，这您放心，只要在20就是说呃提交的时候，只要24小时之内,neutral,neutral,neutral,neutral
23,2,客服,就会正常给您退款的，然后退的话是退到您那个京东的那个账原账户里，就是那个京东钱包里，,neutral,neutral,neutral,neutral
24,2,客服,然后到时候您可以自行提现或者是自己用都没关系，反正就是到时候会退给您了，哈好勒，我这边去找一下这个售后好吧？,neutral,neutral,neutral,neutral
25,2,客服,行，你尽尽快处理一下。,neutral,neutral,neutral,neutral
26,3,客户,吧因为这个每我们每次联系都跟我说是第二天处理已经一个月了。,neutral,neutral,neutral,neutral
27,2,客服,噢好勒好勒那不好意思，因为可能中旬有过年，这个当时售后那边因为放假比较早，不好意思，那我这边帮您去,neutral,neutral,neutral,neutral
28,2,客服,盯盯一下这个事情，好的好的，不好意思给您添麻烦，唉好了，我理解唉好，了好嗯好再见嗯好。,neutral,neutral,neutral,neutral
29,3,客户,嗯,neutral,neutral,neutral,neutral
