Time(s),Sound
0,581.8529375
1,584.12825
2,313.28
3,411.054125
4,306.198375
5,90.93325
6,187.532375
7,426.095125
8,277.228125
9,519.2900625
10,107.2151875
11,251.6110625
12,506.716
13,76.0780625
14,1.466875
15,384.6476875
16,894.091
17,105.259
18,44.3426875
19,205.4118125
20,495.413875
21,489.266
22,591.481875
23,469.2335
24,397.1448125
25,445.200125
26,94.4636875
27,10.14
28,39.921
29,44.6850625
30,172.935
31,202.9474375
32,17.331
33,428.59075
34,21.7520625
35,246.3813125
36,85.38075
37,21.3501875
38,57.9511875
39,24.9008125
40,234.864
41,503.6226875
42,455.562
43,279.0904375
44,495.766375
45,234.8906875
46,43.6465
47,44.18025
48,90.457
49,158.867875
50,57.7030625
51,24.6305
52,209.4806875
53,161.00525
54,166.4125625
55,71.4159375
56,14.6843125
57,8.5901875
58,4.308827085852479
