Time(s),Sound
0,575.9920625
1,590.01625
2,313.5881875
3,409.5055
4,283.095125
5,94.030375
6,162.7405
7,434.6705
8,245.7444375
9,558.7555
10,119.893125
11,256.640875
12,576.2308125
13,89.70975
14,3.32475
15,41.8949375
16,301.0889375
17,47.732625
18,733.3945625
19,648.536875
20,600.875625
21,615.5729375
22,29.0900625
23,84.89225
24,55.9586875
25,361.104625
26,610.45725
27,468.6684375
28,77.838375
29,758.88525
30,314.634875
31,16.950125
32,191.3539375
33,452.564625
34,81.2479375
35,69.9940625
36,26.300625
37,332.5046875
38,57.095375
39,154.7250625
40,193.4604375
41,83.209125
42,294.845125
43,61.528875
44,49.5549375
45,32.2020625
46,37.3514375
47,10.3043125
48,36.2619375
49,88.4433125
50,196.4894375
51,51.6523125
52,96.10125
53,87.66325
54,47.33375
55,50.6910625
56,52.544
57,45.3336875
58,60.236625
59,44.464
60,76.2381875
61,31.7
62,51.080875
63,117.2184375
64,76.444875
65,74.380875
66,64.8085
67,707.6835625
68,564.558125
69,456.44225
70,700.482
71,688.3558125
72,293.95825
73,530.6255625
74,579.374125
75,422.2801875
76,505.3294375
77,360.6514375
78,489.8484375
79,310.04225
80,94.3285
81,81.496875
82,76.936
83,69.7865
84,59.4050625
85,33.4796875
86,91.4909375
87,55.001625
88,65.8961875
89,47.2111875
90,106.3356875
91,74.9200625
92,49.97075
93,41.8273125
94,43.240875
95,261.169625
96,711.18525
97,510.272875
98,140.482375
99,104.5720625
100,94.527375
101,50.229875
102,78.387125
103,64.4936875
104,49.415125
105,188.3591875
106,713.59275
107,509.143625
108,395.2571875
109,81.301125
110,159.48325
111,583.8255
112,393.09175
113,485.532375
114,30.445375
115,403.1465625
116,151.2206875
117,61.992375
118,565.724125
119,218.459875
120,548.7131875
121,203.443375
122,44.5709375
123,331.26325
124,133.3200625
125,91.6185
126,133.5880625
127,9.05475
128,30.365375
129,5.679417122040073
