Time(s),Sound
0,575.655
1,589.105875
2,313.672375
3,410.6436875
4,288.354875
5,100.8259375
6,163.6086875
7,437.961875
8,246.124625
9,555.33175
10,132.1169375
11,250.3618125
12,509.6689375
13,93.682375
14,50.288125
15,365.212375
16,884.4374375
17,115.217
18,14.2475625
19,14.711125
20,18.9141875
21,215.4176875
22,492.6610625
23,175.7733125
24,80.0631875
25,308.990125
26,849.97725
27,221.5453125
28,80.420875
29,37.1881875
30,378.114
31,312.4794375
32,139.443875
33,41.3714375
34,30.0240625
35,48.27075
36,37.814125
37,22.41725
38,111.64625
39,281.6974375
40,63.722625
41,94.1578125
42,115.4819375
43,29.1615625
44,25.7073125
45,45.7529375
46,13.3166875
47,16.5036875
48,13.632125
49,33.948125
50,95.1265625
51,38.8316875
52,31.1888125
53,57.4930625
54,18.8658125
55,45.6418125
56,58.292875
57,36.1846875
58,39.0093125
59,28.020125
60,29.580875
61,28.3204375
62,101.7405625
63,81.2530625
64,31.0871875
65,28.32925
66,25.18125
67,21.22925
68,20.0725
69,20.9384375
70,21.8451875
71,18.02425
72,17.52925
73,15.9951875
74,15.29275
75,17.842
76,14.8819375
77,15.7656875
78,13.04525
79,15.0915625
80,15.409625
81,14.646125
82,14.4499375
83,13.77575
84,16.914
85,17.7963125
86,17.12525
87,12.4146875
88,12.064
89,12.1156875
90,11.7608125
91,12.3298125
92,12.8166875
93,13.3513125
94,12.9770625
95,75.0493125
96,178.9781875
97,161.8905625
98,82.655375
99,98.4361875
100,14.7788125
101,38.939875
102,87.4814375
103,81.4719375
104,23.4891875
105,93.3088125
106,20.889625
107,15.6288125
108,14.9390625
109,29.464375
110,37.862125
111,32.104125
112,21.89225
113,45.72575
114,28.7025625
115,68.293
116,29.005375
117,44.696375
118,53.342875
119,50.3211875
120,57.071875
121,39.564375
122,32.533625
123,226.9933125
124,43.18775
125,156.5770625
126,177.4019375
127,30.14525
128,37.642625
129,75.5275625
130,236.298625
131,191.6498125
132,48.1966875
133,31.953
134,38.3540625
135,90.4426875
136,174.7680625
137,252.2449375
138,34.9544375
139,81.7419375
140,94.8248125
141,75.486375
142,36.0481875
143,157.6920625
144,307.1279375
145,115.835375
146,44.708
147,138.529125
148,151.05875
149,148.4073125
150,173.6514375
151,30.863
152,76.2821875
153,63.4271875
154,18.198375
155,13.61675
156,14.350375
157,13.5970625
158,14.047625
159,39.649375
160,36.568375
161,36.014875
162,51.180375
163,15.501875
164,66.35425
165,37.2230625
166,27.58225
167,27.437
168,22.9926875
169,19.6189375
170,171.14
171,150.4484375
172,40.9105
173,112.7983125
174,286.032
175,91.438625
176,131.8255
177,17.366875
178,108.9655625
179,43.256625
180,46.415875
181,35.0180625
182,170.5825625
183,40.5288125
184,17.1725
185,125.9244375
186,138.146
187,160.4398125
188,55.8585
189,25.371375
190,44.7493125
191,11.751625
192,99.9208125
193,127.91025
194,35.344125
195,43.54
196,60.6600625
197,314.6385625
198,181.180125
199,22.4829375
200,16.9004375
201,15.1511875
202,16.061625
203,42.045
204,57.3455625
205,39.66625
206,41.0544375
207,46.8175625
208,41.346875
209,177.1415
210,76.3163125
211,144.4143125
212,50.8031875
213,32.6053125
214,27.7231875
215,23.7075
216,28.466125
217,23.7370625
218,171.0954375
219,286.06025
220,163.3828125
221,114.1660625
222,36.1241875
223,37.966375
224,28.58275
225,29.10025
226,26.9974375
227,27.43325
228,222.0600625
229,132.311125
230,215.28175
231,191.7471875
232,251.93175
233,204.7373125
234,171.2660625
235,133.235875
236,71.19175
237,72.5630625
238,34.16875
239,26.0838125
240,18.49975
241,18.6740625
242,16.28425
243,93.1344375
244,60.6898125
245,26.6666875
246,51.539625
247,20.637125
248,75.6801875
249,18.188375
250,23.81225
251,30.256625
252,13.601625
253,12.758625
254,2.8963492063492065
