Time(s),Sound
0,574.4861875
1,590.71175
2,313.287875
3,409.3555625
4,281.90025
5,96.717
6,151.582875
7,439.9240625
8,232.2525625
9,569.3500625
10,126.84925
11,246.7276875
12,506.46
13,102.9203125
14,75.5546875
15,239.7736875
16,583.333625
17,488.621
18,485.633625
19,497.5436875
20,377.1526875
21,337.26675
22,239.4043125
23,109.4094375
24,92.716375
25,11.371
26,88.547125
27,167.2486875
28,167.982375
29,205.9885625
30,291.9344375
31,227.5408125
32,115.9084375
33,167.173375
34,223.88575
35,57.5454375
36,162.0175625
37,85.2
38,175.042375
39,165.2781875
40,173.8639375
41,83.2250625
42,99.856
43,111.2493125
44,143.5091875
45,119.7403125
46,125.3625625
47,104.870875
48,90.500375
49,141.694625
50,115.274375
51,99.2595625
52,66.847125
53,8.7905
54,322.042
55,490.500625
56,313.6495
57,112.554875
58,157.488375
59,43.55675
60,66.43537675606642
