Time(s),Sound
0,524.090375
1,626.866625
2,328.9145
3,392.1844375
4,298.7856875
5,97.4321875
6,100.6258125
7,456.0074375
8,192.1904375
9,601.0555
10,163.232625
11,210.394
12,490.2696875
13,132.6364375
14,1.873
15,183.872125
16,10.317375
17,512.0456875
18,48.5775
19,122.1259375
20,88.38125
21,164.069625
22,233.3596875
23,82.9463125
24,169.6958125
25,142.86675
26,58.22725
27,116.1276875
28,119.007875
29,54.4365625
30,71.616125
31,181.395125
32,108.7118125
33,136.5244375
34,120.723125
35,190.8284375
36,125.3831875
37,124.5984375
38,42.75325
39,25.17725
40,173.3745625
41,171.3165
42,108.4205625
43,141.951375
44,90.42475
45,133.23225
46,32.3479375
47,5.9975
48,156.053
49,36.305625
50,80.5443125
51,3.88025
52,28.45275
53,31.1880625
54,74.456625
55,64.642
56,35.3720625
57,28.0105
58,185.65125
59,93.02375
60,101.13975
61,17.384125
62,204.481375
63,19.9364375
64,233.1845625
65,144.9515625
66,174.8095
67,161.6538125
68,91.825625
69,76.659375
70,29.1676875
71,37.9019375
72,128.1276875
73,285.727875
74,94.6845625
75,183.6671875
76,138.8173125
77,135.972375
78,144.8025
79,175.5415
80,215.6858125
81,74.228
82,164.974125
83,146.55075
84,115.4453125
85,41.041125
86,81.469625
87,203.818
88,145.4694375
89,127.893375
90,63.98675
91,84.1969375
92,7.104875
93,89.7955625
94,161.7021875
95,190.7585625
96,114.96325
97,54.1615625
98,33.6885625
99,70.4825625
100,43.6196875
101,3.9986875
102,2.638532110091743
