Time(s),Sound
0,580.3974375
1,585.7421875
2,313.3596875
3,410.4934375
4,289.2385
5,100.1163125
6,163.385
7,435.1213125
8,247.147375
9,550.02125
10,120.825875
11,245.191
12,509.002
13,80.4380625
14,5.5133125
15,11.4138125
16,88.9851875
17,87.1854375
18,12.0354375
19,349.13775
20,307.917375
21,233.5240625
22,389.526125
23,463.317375
24,408.068
25,248.3831875
26,407.18175
27,426.0219375
28,320.808625
29,348.273625
30,351.406875
31,186.011125
32,465.3484375
33,425.4415
34,334.8506875
35,448.4795
36,347.5091875
37,10.2765
38,186.63875
39,45.0489375
40,287.940125
41,478.9416875
42,426.999
43,335.46225
44,15.1279375
45,83.3456875
46,496.0498125
47,9.6314375
48,15.45225
49,85.562875
50,125.2940625
51,77.5366875
52,104.754375
53,9.1311875
54,226.6235625
55,226.9136875
56,177.1156875
57,195.1975
58,314.2128125
59,507.3133125
60,44.088375
61,201.683375
62,157.942875
63,63.25575
64,544.38425
65,8.634125
66,189.6925
67,151.5116875
68,82.74325
69,141.2778125
70,152.4328125
71,100.7504375
72,21.91475
73,451.7295625
74,21.8486875
75,125.371
76,162.1955
77,88.1058125
78,138.926625
79,41.74725
80,547.5924375
81,242.629375
82,454.1125
83,491.5125625
84,266.95625
85,6.0935
86,59.9159375
87,22.9324375
88,89.54575
89,105.1285625
90,188.55825
91,128.59675
92,106.275375
93,87.5756875
94,134.661125
95,77.6940625
96,115.1638125
97,90.72525
98,131.6723125
99,95.4849375
100,63.596125
101,80.2749375
102,101.083875
103,175.18175
104,84.05075
105,94.89625
106,90.2305
107,65.830875
108,117.4749375
109,101.1399375
110,50.4783125
111,134.0305625
112,89.7013125
113,99.0989375
114,59.9534375
115,116.7806875
116,71.613
117,105.1083125
118,31.77775
119,339.50875
120,537.719
121,522.3314375
122,295.3401875
123,707.9409375
124,491.6776875
125,352.5755
126,487.3250625
127,56.7520625
128,156.2569375
129,206.9770625
130,120.6938125
131,52.04925
132,84.6856875
133,185.117125
134,405.1449375
135,407.2625625
136,479.1785
137,407.9696875
138,54.199875
139,88.23375
140,245.1975
141,277.4171875
142,70.2363125
143,28.7343125
144,60.821875
145,4.375031055900621
