Time(s),Sound
0,581.5445
1,584.3276875
2,313.1493125
3,411.24725
4,301.3411875
5,74.670625
6,183.4589375
7,426.028125
8,270.0030625
9,524.3104375
10,109.704
11,249.401125
12,508.28975
13,76.5945625
14,2.2934375
15,350.3905
16,66.4915
17,36.108125
18,138.0735625
19,41.7056875
20,4.033
21,56.7741875
22,4.25
23,14.225875
24,2.941625
25,3.4199375
26,20.1928125
27,5.8861875
28,8.678625
29,23.316
30,5.532
31,6.48675
32,161.596625
33,4.0841875
34,14.6599375
35,3.4055625
36,26.114375
37,4.553125
38,45.684
39,5.0903125
40,12.38975
41,10.2876875
42,46.2688125
43,69.6486875
44,139.5285625
45,6.731
46,198.4644375
47,47.7115
48,114.9541875
49,11.5473125
50,10.28325
51,5.8565625
52,4.068125
53,151.0015625
54,39.022375
55,6.5510625
56,85.4043125
57,186.919375
58,41.587
59,166.323875
60,109.750125
61,114.068
62,162.6891875
63,15.19075
64,3.2975
65,115.1950625
66,16.074875
67,91.44225
68,101.130125
69,130.9350625
70,3.9050625
71,42.2693125
72,141.0815
73,206.875875
74,36.8385625
75,94.3205625
76,105.8029375
77,98.2981875
78,41.124625
79,4.862875
80,161.470875
81,49.162
82,159.842625
83,189.1915625
84,151.1303125
85,103.4508125
86,8.0203125
87,60.9998125
88,330.624625
89,144.923625
90,388.1790625
91,343.448
92,158.9510625
93,195.11875
94,87.8071875
95,157.0291875
96,39.163125
97,12.1178125
98,4.005
99,33.1213125
100,3.7046875
101,88.37975
102,51.7304375
103,4.6451875
104,33.6111875
105,79.73025
106,5.9578125
107,382.05075
108,343.3155
109,132.39025
110,3.6689375
111,7.1275
112,3.237125
113,3.1270625
114,44.485
115,95.17825
116,154.4560625
117,48.1669375
118,41.67525
119,69.3139375
120,10.4555625
121,52.4765
122,17.8525
123,196.0465
124,11.6919375
125,54.138
126,20.7166875
127,10.78275
128,401.0789375
129,5.6378125
130,15.5059375
131,4.209625
132,7.2715
133,11.472125
134,4.2445
135,15.9233125
136,10.98225
137,3.6659375
138,96.965375
139,88.9466875
140,113.2286875
141,49.1650625
142,22.9269375
143,41.163125
144,43.254125
145,112.363625
146,7.5863125
147,7.2035
148,51.6728125
149,36.3283125
150,5.57825
151,23.1131875
152,28.485
153,15.784625
154,60.5456875
155,77.814375
156,80.7574375
157,15.3433125
158,36.393875
159,36.5319375
160,3.51875
161,118.4498125
162,104.445125
163,51.4251875
164,4.3175
165,3.2291875
166,36.7239375
167,28.65275
168,43.410125
169,147.47025
170,58.7799375
171,170.0415
172,72.167375
173,23.1566875
174,4.8013125
175,60.6653125
176,27.00425
177,251.3991875
178,283.7089375
179,4.2995625
180,66.4955625
181,95.063875
182,148.4153125
183,171.149
184,48.52525
185,314.3115
186,165.0415
187,75.0725
188,279.5596875
189,162.3081875
190,29.5394375
191,36.999375
192,78.0940625
193,172.6191875
194,134.1873125
195,244.0175
196,108.430875
197,125.2285625
198,164.897875
199,86.626375
200,209.4480625
201,170.015375
202,134.2475625
203,144.926625
204,170.4425625
205,257.4569375
206,199.0718125
207,243.948625
208,43.5665
209,6.4034375
210,18.3365
211,39.0913125
212,133.987125
213,150.5619375
214,51.2386875
215,50.779375
216,81.391625
217,54.2273125
218,70.856875
219,11.7815625
220,47.4941875
221,10.9908125
222,5.4139375
223,25.6951875
224,14.30875
225,20.3696875
226,4.6683125
227,4.87225
228,14.845625
229,32.086875
230,3.9513125
231,77.825875
232,17.3516875
233,41.878625
234,32.31275
235,25.489
236,21.2558125
237,28.3883125
238,9.21925
239,33.7385625
240,9.8706875
241,8.463625
242,9.4288125
243,6.568875
244,8.75
245,50.627625
246,42.452
247,5.592
248,14.6675
249,28.626375
250,5.8578125
251,4.3533125
252,31.6545625
253,15.7241875
254,23.3750625
255,32.494875
256,4.2408125
257,82.89875
258,3.903375
259,11.9605
260,36.4300625
261,97.3184375
262,249.3761875
263,324.603125
264,292.72925
265,95.4123125
266,70.4295625
267,97.9915
268,13.158625
269,113.7254375
270,194.5563125
271,136.198125
272,44.0974375
273,28.221125
274,17.5588125
275,22.259375
276,77.2920625
277,23.760625
278,220.698875
279,88.528625
280,112.0234375
281,194.8811875
282,7.399625
283,3.541125
284,48.98675
285,187.8521875
286,93.83975
287,119.189125
288,403.3246875
289,30.2931875
290,3.5509375
291,196.4818125
292,16.6436875
293,196.8629375
294,145.5215
295,5.3329375
296,279.0163125
297,286.9745
298,168.43625
299,178.39425
300,136.8293125
301,56.594
302,163.4749375
303,114.565375
304,105.478375
305,110.857375
306,204.5559375
307,458.528375
308,171.10925
309,264.2548125
310,193.474375
311,194.4633125
312,221.443
313,207.254875
314,153.050875
315,249.8901875
316,128.02325
317,49.5646875
318,240.3624375
319,36.201
320,151.865375
321,209.52625
322,134.0949375
323,42.2035
324,7.7309375
325,13.8768125
326,21.295875
327,7.0715625
328,62.6373924553276
