Time(s),Sound
0,538.174
1,696.63075
2,317.253
3,401.8160625
4,289.3528125
5,98.0800625
6,158.488125
7,450.7615
8,202.230875
9,602.12925
10,156.8588125
11,234.4314375
12,486.057375
13,116.67725
14,10.88875
15,413.91025
16,1001.4215
17,165.83625
18,133.56025
19,53.199
20,25.0608125
21,176.720625
22,537.4145
23,137.8576875
24,5.014375
25,260.348625
26,829.06425
27,260.7410625
28,1.927875
29,14.84775
30,5.8258125
31,84.1275625
32,536.28975
33,216.348375
34,30.189375
35,206.4245
36,784.1791875
37,78.030375
38,219.3895
39,94.3116875
40,12.9018125
41,202.7255
42,74.7014375
43,327.796375
44,331.2709375
45,193.536125
46,212.2294375
47,216.3850625
48,68.05275
49,71.731625
50,145.2655
51,110.06825
52,328.434375
53,206.6594375
54,110.162875
55,170.11725
56,361.14075
57,101.926375
58,305.39425
59,276.7521875
60,296.6178125
61,45.8471875
62,68.110625
63,112.6095625
64,81.744125
65,92.6969375
66,123.1075
67,212.3741875
68,279.1819375
69,253.2963125
70,194.2764375
71,141.658375
72,204.757125
73,258.4066875
74,143.57375
75,203.796
76,162.1741875
77,278.581625
78,225.4181875
79,152.49825
80,157.1968125
81,282.2831875
82,262.377375
83,203.6265
84,55.911375
85,105.8499375
86,72.2134375
87,449.695125
88,70.53125
89,91.1185
90,150.291125
91,99.1179375
92,113.3116875
93,169.2560625
94,334.9105625
95,104.7070625
96,22.363
97,98.4283125
98,47.424125
99,6.1641875
100,166.8938125
101,262.2353125
102,174.594625
103,38.7478125
104,92.274375
105,46.91325
106,10.8265625
107,273.4388125
108,128.22075
109,85.6443125
110,35.625875
111,178.481
112,48.9338125
113,81.46
114,357.4954375
115,304.15375
116,63.2385
117,216.8280625
118,8.8059375
119,18.268
120,138.437375
121,94.9306875
122,314.190625
123,265.07725
124,154.1401875
125,151.503
126,81.479625
127,72.7805
128,240.326625
129,159.5290625
130,219.491375
131,83.4834375
132,208.8253125
133,201.5679375
134,295.9979375
135,182.1056875
136,60.529625
137,95.45225
138,108.2490625
139,119.5121875
140,110.04
141,77.296
142,80.7435625
143,80.00475
144,40.8225
145,73.1750625
146,66.0665625
147,87.6854375
148,78.2405
149,57.8898125
150,79.8915625
151,108.091125
152,71.9113125
153,86.5380625
154,90.794125
155,73.645
156,45.2554375
157,132.3349375
158,53.035125
159,38.423375
160,132.191375
161,47.2698125
162,55.58525
163,16.231875
164,79.89975
165,98.1404375
166,169.5183125
167,94.976
168,113.210125
169,189.491375
170,182.3879375
171,151.242
172,89.389875
173,31.5480625
174,82.5075
175,71.9833125
176,125.638375
177,188.4195625
178,188.12175
179,185.1789375
180,103.07475
181,14.89
182,278.05375
183,66.336
184,53.21525
185,24.4910625
186,12.3875625
187,165.704875
188,108.5849375
189,122.3845625
190,116.4288125
191,60.026
192,105.1080625
193,80.7869375
194,64.858125
195,20.5789375
196,74.3974375
197,134.8265625
198,41.4914375
199,86.697125
200,14.134
201,10.4475625
202,147.494
203,126.777375
204,19.8546875
205,113.5873125
206,170.662
207,215.6656875
208,130.8261875
209,143.7266875
210,84.1354375
211,93.191125
212,18.714125
213,90.4345
214,234.1015625
215,297.030125
216,142.587
217,184.98175
218,133.6890625
219,172.4485
220,203.3951875
221,136.0093125
222,398.5781875
223,78.1835625
224,171.249875
225,134.956875
226,98.0415
227,287.0931875
228,61.7588125
229,74.82925
230,74.6010625
231,81.493375
232,76.392125
233,140.709
234,224.515875
235,74.0191875
236,297.5524375
237,185.266
238,227.9464375
239,290.3301875
240,237.25725
241,147.3226875
242,272.55975
243,250.5598125
244,59.8276875
245,152.635125
246,104.4653125
247,233.3409375
248,209.676875
249,14.6030625
250,29.2618125
251,38.834625
252,146.461875
253,94.9414375
254,108.86925
255,107.8421875
256,79.667125
257,98.7020625
258,256.3698125
259,255.9129375
260,32.0424375
261,213.493
262,243.1153125
263,184.1503125
264,223.3366875
265,166.43875
266,207.8568125
267,239.9610625
268,212.888125
269,92.8899375
270,322.17425
271,112.0745
272,181.178375
273,127.358
274,215.64775
275,218.5875625
276,252.4968125
277,212.15125
278,224.6043125
279,163.651
280,315.9269375
281,103.3801875
282,72.9451875
283,365.7029375
284,147.13375
285,144.924125
286,111.97175
287,199.164625
288,148.78425
289,226.925125
290,129.959875
291,274.46275
292,149.8149375
293,82.7798125
294,138.9489375
295,139.01625
296,162.5241875
297,168.9153125
298,188.0370625
299,136.998125
300,9.8471875
301,355.743375
302,266.6420625
303,46.187375
304,43.1745625
305,99.0144375
306,69.8743125
307,84.87125
308,86.44775
309,63.782
310,66.2895625
311,87.4238125
312,70.7003125
313,105.3603125
314,76.2441875
315,58.5190625
316,86.87775
317,86.9720625
318,68.392375
319,105.352
320,68.2959375
321,127.7536875
322,101.5679375
323,93.5786875
324,125.7900625
325,53.7643125
326,56.538375
327,103.3061875
328,81.1450625
329,71.7420625
330,79.97575
331,97.012125
332,77.755125
333,61.121375
334,11.775625
335,93.2370625
336,331.248
337,188.9144375
338,344.93475
339,113.2301875
340,339.914375
341,273.2239375
342,156.504625
343,81.5454375
344,253.6180625
345,193.084375
346,200.291125
347,140.2906875
348,206.2246875
349,134.7493125
350,144.5051875
351,102.4695
352,12.059375
353,51.80175
354,112.3651875
355,67.60575
356,52.643
357,72.1885625
358,56.6804375
359,63.52
360,48.3318125
361,62.9376875
362,205.371875
363,83.6235625
364,56.548125
365,72.9171875
366,54.99375
367,32.512625
368,65.610125
369,61.1069375
370,75.065625
371,96.1511875
372,112.7281875
373,244.4165
374,231.68075
375,33.1039375
376,271.6320625
377,260.871875
378,88.763375
379,195.7540625
380,99.7706875
381,157.93875
382,92.1038125
383,93.752875
384,95.554
385,143.9303125
386,108.6905
387,269.6124375
388,202.869125
389,99.064875
390,188.7988125
391,310.907125
392,124.1349375
393,228.93875
394,62.50875
395,327.5125
396,93.7038125
397,41.45075
398,48.6118125
399,229.66925
400,75.3859375
401,226.57375
402,246.230875
403,41.7306875
404,190.1078125
405,245.5134375
406,82.390125
407,21.5120625
408,19.44
409,72.590875
410,179.7225625
411,132.6800625
412,79.6933125
413,120.8939375
414,146.4301875
415,124.1073125
416,317.326875
417,216.6528125
418,246.007625
419,110.7885
420,235.930125
421,182.3436875
422,146.8298125
423,186.5218125
424,235.357375
425,151.648625
426,126.630625
427,149.2335
428,103.199875
429,124.5805625
430,64.2401875
431,43.761125
432,60.599
433,126.5651875
434,121.6909375
435,287.1961875
436,87.5079375
437,83.4144375
438,123.3640625
439,57.002875
440,43.2754375
441,8.5715625
442,256.498625
443,133.7175
444,79.44525
445,91.913125
446,48.3568125
447,49.0405
448,82.6225
449,66.6700625
450,32.122
451,52.25775
452,231.381125
453,187.070125
454,196.1549375
455,245.518
456,186.7146875
457,64.1010625
458,80.4486875
459,186.4380625
460,196.1108125
461,175.478
462,90.6113125
463,234.5013125
464,133.0723125
465,279.18175
466,34.191125
467,6.497625
468,92.249625
469,135.0763125
470,77.4335
471,84.453875
472,37.417125
473,58.3263125
474,74.725
475,46.24875
476,68.784
477,57.087375
478,13.7440625
479,13.366625
