Time(s),Sound
0,557.1824375
1,611.10075
2,322.2114375
3,422.603125
4,296.0705625
5,125.24375
6,81.78125
7,478.4828125
8,2.48025
9,466.34375
10,420.8681875
11,151.53925
12,50.234625
13,96.4853125
14,646.6623125
15,663.2924375
16,325.26475
17,436.2770625
18,323.3298125
19,56.42075
20,21.466
21,24.0580625
22,60.805875
23,27.105125
24,2.6898125
25,57.8565625
26,26.3730625
27,235.1350625
28,729.5055625
29,442.4203125
30,227.0541875
31,338.1944375
32,374.229875
33,2.2508125
34,340.695
35,200.022375
36,225.9940625
37,492.1739375
38,228.0275625
39,394.193
40,624.82625
41,15.3778125
42,481.6371875
43,68.1561875
44,379.0286875
45,416.3635
46,463.459375
47,633.4321875
48,475.5284375
49,223.1715
50,341.0963125
51,399.982375
52,7.25825
53,14.7848125
54,14.0878125
55,27.3715
56,2.345125
57,125.8416875
58,205.9494375
59,139.515875
60,497.0965625
61,696.0164375
62,432.158375
63,364.729375
64,331.228375
65,149.0404375
66,7.6320625
67,541.339125
68,2.2805625
69,410.608875
70,454.946125
71,351.522
72,665.94475
73,444.912625
74,413.274125
75,588.238625
76,594.1254365983295
