Time(s),Sound
0,544.9858125
1,620.63525
2,366.6128125
3,405.0250625
4,292.2816875
5,97.475
6,125.2200625
7,445.4173125
8,212.033125
9,589.118
10,149.8004375
11,386.4670625
12,487.5559375
13,106.2553125
14,4.7068125
15,49.41525
16,18.5704375
17,132.801625
18,17.1215
19,37.0173125
20,198.179875
21,266.0199375
22,16.5865
23,205.05475
24,75.565625
25,8.91675
26,159.164625
27,122.3241875
28,69.0861875
29,23.7590625
30,249.9945625
31,254.944
32,82.83725
33,7.158125
34,386.6705
35,197.0878125
36,8.0215625
37,221.513125
38,178.574375
39,211.1064375
40,154.9258125
41,24.81725
42,54.828
43,31.4500625
44,311.979625
45,84.448875
46,117.99725
47,405.075125
48,246.5006875
49,165.9601875
50,449.1428125
51,37.0331875
52,319.013
53,369.126375
54,7.1286875
55,100.2269375
56,78.16875
57,164.7754375
58,441.1815
59,34.0820625
60,46.5491875
61,412.9733125
62,370.5969375
63,203.3056875
64,298.0705
65,165.6009375
66,7.0985
67,185.91625
68,191.0335
69,217.2065625
70,132.234375
71,108.70175
72,117.4985
73,153.3451875
74,43.3089375
75,39.1695
76,162.1464375
77,215.8665625
78,85.2706875
79,153.3663125
80,493.516375
81,295.681625
82,286.4489375
83,176.2460625
84,307.25025
85,209.879375
86,232.8158125
87,60.2525
88,88.193625
89,340.907875
90,250.55
91,340.9026875
92,213.9165
93,177.1440625
94,42.760125
95,274.9509375
96,130.253625
97,232.3293125
98,24.0064375
99,172.58725
100,37.935375
101,17.3255625
102,143.18975
103,244.9563125
104,18.1999375
105,169.1821875
106,388.8411875
107,397.5846875
108,111.2681875
109,157.6420625
110,39.6789375
111,289.9884375
112,282.6125
113,291.282
114,290.92525
115,176.5475625
116,325.6066875
117,68.7279375
118,91.6683125
119,208.0888125
120,129.0939375
121,87.816125
122,199.166625
123,226.9735
124,275.164
125,124.81775
126,245.8238125
127,253.634625
128,23.453875
129,126.7946875
130,384.739125
131,425.2435
132,428.57175
133,285.7688125
134,239.914375
135,339.90425
136,354.4086875
137,302.1856875
138,229.94125
139,85.2748125
140,118.89825
141,46.9263125
142,253.1981875
143,372.429625
144,143.3424375
145,6.670625
146,101.027
147,56.6484375
148,74.4248125
149,27.724125
150,47.21925
151,88.90125
152,7.2209375
153,77.654
154,525.4365625
155,228.8694375
156,199.725625
157,320.896125
158,161.4230625
159,79.0664375
160,195.832875
161,22.415125
162,8.988875
163,124.6965625
164,511.099375
165,82.8619375
166,45.3870625
167,295.03125
168,166.3444375
169,31.0901875
170,26.363125
171,12.241875
172,97.254375
173,6.1348125
174,7.4981875
175,6.9755
176,357.83975
177,85.3404375
178,7.312
179,235.524375
180,19.6886875
181,227.929875
182,168.938625
183,168.880125
184,21.6885625
185,140.2399375
186,406.8055
187,412.5718125
188,249.5574375
189,159.8934375
190,204.306
191,164.797125
192,34.15125
193,45.027875
194,215.327
195,370.5773125
196,89.164125
197,23.9294375
198,312.454625
199,8.3883125
200,437.216125
201,382.9569375
202,201.7803125
203,46.56175
204,16.7980625
205,23.272375
206,47.97275
207,51.4859375
208,89.7390625
209,3.6531722054380666
