Time(s),Sound
0,562.701625
1,602.25975
2,314.0975625
3,408.5364375
4,282.221875
5,96.47275
6,145.2691875
7,439.5850625
8,226.5388125
9,574.819625
10,127.53925
11,242.880875
12,489.4838125
13,102.2954375
14,2.2136875
15,349.73175
16,878.0153125
17,120.391625
18,2.9503125
19,2.831125
20,2.2033125
21,177.9103125
22,519.0904375
23,137.25225
24,2.157
25,163.742875
26,9.4199375
27,14.50175
28,12.856375
29,6.60825
30,35.417625
31,25.45925
32,23.24425
33,50.0789375
34,101.2230625
35,95.69425
36,55.5524375
37,104.2295625
38,68.2904375
39,52.1624375
40,34.407
41,51.9593125
42,49.6163125
43,49.3115
44,57.7194375
45,55.4126875
46,48.5388125
47,62.598375
48,66.2625
49,101.5086875
50,19.23075
51,17.6445625
52,132.8245625
53,161.4394375
54,78.7075625
55,75.769125
56,85.0276875
57,191.7351875
58,113.939125
59,62.705
60,51.239375
61,8.3765625
62,18.4719375
63,38.036875
64,124.9874375
65,45.362625
66,70.02775
67,99.5931875
68,57.33175
69,43.8236875
70,28.7871875
71,83.3671875
72,59.2898125
73,44.4254375
74,45.0395
75,50.0021875
76,87.45075
77,72.285
78,100.6665625
79,58.0215625
80,70.465375
81,73.7048125
82,58.20775
83,47.4655625
84,22.343875
85,9.175375
86,15.137
87,61.7986875
88,104.31475
89,62.9034375
90,47.5898125
91,128.0889375
92,88.2408125
93,51.7050625
94,10.5080625
95,21.0805
96,32.6955
97,3.7688125
98,0.7283018867924528
