Time(s),Sound
0,573.529875
1,592.5794375
2,313.5681875
3,411.12575
4,282.80075
5,98.9931875
6,147.8398125
7,438.8499375
8,228.55425
9,571.46575
10,126.5529375
11,244.9735
12,500.125125
13,89.37275
14,3.1850625
15,353.587125
16,879.0518125
17,116.5073125
18,16.456
19,39.291625
20,97.5728125
21,22.3984375
22,203.761625
23,141.488875
24,142.208
25,82.2783125
26,95.21175
27,69.7595
28,99.6551875
29,105.915625
30,30.0410625
31,123.1540625
32,58.6383125
33,115.0550625
34,122.7379375
35,83.7345625
36,2.45975
37,131.8805625
38,74.7553125
39,20.7568125
40,174.98775
41,163.6669375
42,59.0813125
43,55.2504375
44,61.582125
45,208.73175
46,64.9776875
47,42.787625
48,134.0620625
49,35.9263125
50,72.074125
51,17.019125
52,16.6883125
53,3.55625
54,12.5364375
55,100.3616875
56,140.9228125
57,10.003625
58,3.71925
59,5.79375
60,119.5843125
61,213.3834375
62,136.6310625
63,244.6793125
64,60.29075
65,122.0016875
66,28.56875
67,2.3785
68,133.1745625
69,236.8820625
70,123.341625
71,153.6518125
72,65.6774375
73,103.626125
74,115.9411875
75,95.2018125
76,87.859125
77,31.4743125
78,277.71
79,137.6486875
80,151.05
81,113.290875
82,89.73475
83,40.8693125
84,103.8619375
85,126.3545625
86,278.8034375
87,220.946125
88,87.265625
89,156.2515625
90,134.6955
91,51.79325
92,35.257625
93,3.51425
94,3.1555625
95,2.800125
96,3.895
97,2.6906875
98,2.8568125
99,4.344375
100,2.73125
101,5.462875
102,13.2733125
103,13.91075
104,7.2849375
105,12.4276875
106,6.3980625
107,6.8425625
108,6.3545
109,154.444375
110,152.188
111,50.570625
112,28.884625
113,26.0695625
114,297.9785625
115,146.7686875
116,22.3321875
117,97.0834375
118,96.170375
119,27.917125
120,319.1286875
121,161.1883125
122,130.209
123,87.183375
124,8.9670625
125,2.1984375
126,113.867875
127,253.68675
128,134.9471875
129,141.371
130,83.33425
131,392.2733125
132,247.8740625
133,8.5240625
134,124.005
135,288.860625
136,168.0413125
137,213.3625
138,158.361375
139,249.833375
140,134.740125
141,55.656875
142,145.97675
143,73.8795625
144,64.692
145,194.3434375
146,290.3243125
147,193.97575
148,127.1235625
149,190.0165
150,92.718625
151,50.293125
152,8.5155625
153,278.744
154,266.541875
155,73.1179375
156,125.33075
157,313.743625
158,241.6080625
159,38.323375
160,144.302875
161,368.160375
162,229.880625
163,54.547875
164,43.42875
165,34.089375
166,102.5555625
167,42.9805625
168,53.449125
169,90.8088125
170,89.98725
171,49.55875
172,67.2324375
173,67.577125
174,84.3919375
175,54.713375
176,20.347
177,103.2139375
178,41.454625
179,67.0330625
180,118.5784375
181,54.234875
182,90.5376875
183,43.047125
184,30.3941875
185,124.0245
186,51.0014375
187,65.3281875
188,61.293625
189,151.198
190,12.667375
191,86.6794375
192,60.705375
193,27.741
194,107.12625
195,316.3001875
196,151.0493125
197,202.587625
198,17.1275
199,210.4895625
200,38.641
201,62.2853125
202,31.5301875
203,33.2395
204,48.1976875
205,20.2296875
206,186.8179375
207,34.63725
208,5.5348125
209,127.6255
210,32.644625
211,174.2468125
212,28.7395625
213,42.8244375
214,143.5668125
215,64.2944375
216,57.11675
217,29.407875
218,3.2388125
219,2.5528125
220,2.981125
221,2.621
222,7.1404375
223,4.606625
224,2.567875
225,5.020375
226,3.0390625
227,3.369125
228,2.64275
229,3.6025625
230,2.51025
231,258.927375
232,72.40825
233,69.8568125
234,108.8826875
235,23.8340625
236,116.52625
237,21.0056875
238,5.3789375
239,59.7535
240,15.031
241,378.33825
242,211.9021875
243,191.81425
244,44.346375
245,91.995375
246,61.243
247,70.686125
248,46.0744375
249,6.509375
250,177.5525625
251,255.191125
252,158.4471875
253,131.1963125
254,182.6021875
255,117.2295625
256,80.80925
257,176.0783125
258,96.154625
259,193.9665
260,33.31175
261,70.99475
262,54.23575
263,120.614125
264,58.9879375
265,25.6394375
266,33.247375
267,128.6946875
268,64.7033125
269,55.9584375
270,103.521875
271,25.2651875
272,40.5178125
273,3.24825
274,2.5946528332003194
