Time(s),Sound
0,519.183625
1,625.12775
2,332.94775
3,388.67825
4,301.0045
5,97.2065
6,97.2000625
7,460.219375
8,188.4013125
9,601.2510625
10,166.773125
11,207.25325
12,490.71375
13,135.310875
14,1.786625
15,307.2315
16,855.8381875
17,184.6299375
18,1.9291875
19,2.1855625
20,1.9329375
21,490.5605
22,138.6088125
23,45.2208125
24,39.68625
25,28.8753125
26,492.308875
27,293.8715625
28,246.560375
29,149.1680625
30,22.7645
31,40.7865
32,70.950875
33,399.5340625
34,356.4105
35,263.847125
36,200.8335625
37,88.255625
38,10.9641875
39,476.7811875
40,343.4455
41,33.18575
42,51.16175
43,40.267125
44,366.5216875
45,282.846125
46,220.0958125
47,82.5399375
48,187.5928125
49,304.2823125
50,190.3925
51,253.6696875
52,253.3450625
53,279.9920625
54,302.2128125
55,273.25525
56,115.846125
57,309.88075
58,181.0465625
59,192.62875
60,146.7105625
61,392.141125
62,424.6249375
63,296.7730625
64,434.2355
65,242.794
66,144.13725
67,296.99375
68,319.8630625
69,147.4776875
70,233.7765625
71,125.45925
72,279.3984375
73,184.2585625
74,225.248375
75,90.8106875
76,347.4493125
77,256.71225
78,118.0499375
79,369.129375
80,252.81375
81,262.379875
82,161.0010625
83,205.5344375
84,281.589625
85,258.6681875
86,162.5229375
87,322.7689375
88,247.2743125
89,236.66575
90,232.357875
91,216.0914375
92,375.0111875
93,248.7615625
94,244.67075
95,308.024375
96,297.2985
97,121.8735
98,357.4961875
99,295.12925
100,326.2475
101,85.501
102,200.5838125
103,126.7309375
104,85.55375
105,307.5638125
106,147.300125
107,200.6214375
108,359.151875
109,455.6964375
110,258.526625
111,165.1034375
112,167.41325
113,176.27175
114,365.7870625
115,209.0295625
116,258.98125
117,334.09725
118,116.2364375
119,326.26075
120,148.1648125
121,271.12925
122,223.0345625
123,38.239375
124,565.196125
125,428.9104375
126,296.487625
127,267.427625
128,212.446375
129,300.1286875
130,285.1281875
131,127.4953125
132,290.6269375
133,226.488625
134,247.243375
135,177.458
136,111.79625
137,333.186375
138,215.323625
139,201.926375
140,135.8108125
141,335.0525625
142,256.2375
143,428.615375
144,336.15375
145,35.644
146,130.5245625
147,430.8185
148,290.3381875
149,178.221625
150,293.0439375
151,265.8001875
152,181.7536875
153,133.50075
154,406.45075
155,305.6671875
156,190.1838125
157,336.5663125
158,358.132
159,232.648375
160,371.467625
161,233.0200625
162,59.1673125
163,7.00075
164,367.15875
165,310.243625
166,203.9103125
167,425.843
168,164.325
169,223.8673125
170,368.160125
171,191.7271875
172,267.3570625
173,260.2276875
174,109.363375
175,297.026125
176,268.9710625
177,278.9246875
178,431.9695
179,293.2518125
180,171.006625
181,317.80875
182,155.4433125
183,213.2550625
184,137.652375
185,377.390125
186,146.8018125
187,80.8906875
188,362.240875
189,363.8285
190,238.0345625
191,305.621
192,365.581875
193,270.391
194,139.948875
195,172.153125
196,347.7845625
197,334.212
198,271.6111875
199,174.9096875
200,102.3110625
201,12.071375
202,49.4870625
203,34.510625
204,33.77575
205,19.994375
206,39.8470625
207,40.1456875
208,33.9675
209,29.266125
210,40.4873125
211,111.02825
212,29.5575
213,63.114375
214,34.927125
215,33.4248125
216,65.969
217,55.7541875
218,44.0825
219,32.1059375
220,38.8948125
221,28.6875625
222,31.8871875
223,19.8621875
224,383.6565
225,328.5888125
226,347.569875
227,255.874625
228,447.2689375
229,375.883125
230,373.2886875
231,385.4798125
232,215.2666875
233,307.0591875
234,367.4998125
235,284.071
236,232.7903125
237,9.41975
238,101.7543125
239,61.4371875
240,87.356375
241,21.9830625
242,26.940875
243,70.6339375
244,62.78575
245,87.5993125
246,51.0395625
247,99.6075625
248,237.0516875
249,46.38075
250,23.7184375
251,307.227625
252,196.7733125
253,361.8035
254,367.8169375
255,358.2096875
256,163.527125
257,358.6191875
258,192.3044375
259,244.6153125
260,228.48125
261,299.0059375
262,239.8946875
263,218.2368125
264,149.329625
265,323.3494375
266,184.42725
267,206.6936875
268,287.271
269,135.9025
270,62.590875
271,142.787625
272,33.6531875
273,41.967125
274,71.235375
275,52.970125
276,71.528875
277,100.52575
278,227.370875
279,355.7690625
280,172.283875
281,198.215125
282,325.2175
283,284.706875
284,165.9650625
285,360.521625
286,321.73525
287,147.8265625
288,290.6315625
289,383.5869375
290,212.668
291,294.6351875
292,360.4030625
293,414.8755625
294,89.181625
295,107.22525
296,45.0655625
297,44.5951875
298,67.66475
299,64.9865
300,62.6370625
301,137.653
302,391.274125
303,358.51525
304,369.5074375
305,264.9701875
306,243.4438125
307,346.003125
308,213.3356875
309,211.99675
310,276.6773125
311,182.405625
312,449.505
313,376.6929375
314,171.839125
315,258.1283125
316,126.141125
317,153.011875
318,107.2814375
319,76.1284375
320,66.1858125
321,70.077875
322,59.107625
323,50.98825
324,77.5808125
325,63.1435
326,72.8609375
327,611.089875
328,253.0723125
329,275.898875
330,184.67075
331,27.9704375
332,166.9025
333,72.093875
334,63.1934375
335,7.2659375
336,439.7580625
337,423.198875
338,156.19275
339,337.823125
340,246.81725
341,108.23175
342,25.8905625
343,101.9588125
344,53.9734375
345,54.409375
346,60.428875
347,42.9255
348,55.025875
349,70.3848125
350,64.0105625
351,60.31975
352,61.019125
353,59.5589375
354,72.60775
355,60.3591875
356,55.2724375
357,70.2641875
358,57.3484375
359,49.6549375
360,14.0444375
361,245.05825
362,459.2793125
363,256.4336875
364,289.8655625
365,99.31275
366,77.6100625
367,89.0376875
368,86.62
369,56.7825
370,184.884
371,320.6176875
372,227.3503125
373,210.6778125
374,388.089625
375,141.2983125
376,239.2168125
377,301.489125
378,270.928875
379,333.6211875
380,296.0795
381,161.8770625
382,181.08
383,8.2799375
384,85.2389375
385,62.25825
386,28.8660625
387,84.1733125
388,317.4805625
389,300.76825
390,198.24925
391,266.831375
392,269.627375
393,313.73525
394,476.2099375
395,318.718875
396,144.1771875
397,468.6845
398,349.2740625
399,386.1025
400,196.08875
401,355.9703125
402,249.4068125
403,244.673875
404,335.117625
405,223.563375
406,442.002875
407,420.2514375
408,252.830625
409,266.4538125
410,241.9594375
411,177.6984375
412,320.8594375
413,130.857875
414,183.60825
415,307.4644375
416,297.974
417,208.321125
418,384.222375
419,365.5821875
420,341.3970625
421,205.051125
422,245.33025
423,264.7624375
424,241.8128125
425,173.1965625
426,68.9250625
427,10.485
428,93.6323125
429,62.9306875
430,53.918375
431,68.4769375
432,70.150125
433,72.360875
434,219.572375
435,288.5283125
436,429.175125
437,229.428625
438,498.7548125
439,509.93775
440,554.5596875
441,426.987125
442,269.6474375
443,77.3201875
444,339.9008125
445,360.543875
446,261.239875
447,334.174125
448,143.7839375
449,299.1990625
450,378.945625
451,156.371125
452,490.587375
453,349.2476875
454,457.31325
455,238.082875
456,337.2160625
457,361.694375
458,235.9813125
459,275.9208125
460,106.26425
461,386.242875
462,160.5080625
463,263.8396875
464,183.3658125
465,224.0496875
466,293.7739375
467,491.8801875
468,372.8831875
469,165.3175
470,316.375875
471,258.4984375
472,200.4268125
473,176.8546875
474,149.8416875
475,236.2873125
476,198.2048125
477,186.0968125
478,89.072
479,97.332875
480,389.411375
481,355.519875
482,56.491375
483,333.969125
484,284.883625
485,308.737
486,259.16525
487,273.456375
488,21.4105625
489,273.0084375
490,328.8588125
491,179.1669375
492,280.975
493,209.2384375
494,170.4109375
495,89.0823125
496,7.5680625
497,51.67475
498,50.2706875
499,38.320625
500,58.3944375
501,61.1604375
502,66.958875
503,155.4478125
504,404.8264375
505,289.192625
506,262.8180625
507,165.104375
508,210.6918125
509,176.231125
510,456.2915
511,440.1078125
512,267.6803125
513,341.598125
514,129.724875
515,355.4231875
516,363.4965625
517,317.270625
518,226.806
519,401.558375
520,266.4325
521,320.450125
522,298.737625
523,301.8315
524,359.3661875
525,71.9738125
526,110.312375
527,23.1194375
528,28.260625
529,116.70575
530,98.0801875
531,86.9895625
532,58.1571875
533,42.5350625
534,374.688375
535,543.20675
536,467.9895
537,330.73775
538,257.33275
539,246.9226875
540,295.299
541,204.83125
542,102.0434375
543,54.7664375
544,72.788
545,64.436375
546,76.1684375
547,80.1706875
548,87.73625
549,58.2234375
550,87.5275625
551,96.4444375
552,72.47975
553,59.60275
554,103.871875
555,72.6040625
556,112.98525
557,68.6404375
558,49.463
559,61.07225
560,98.897875
561,85.554875
562,56.8031875
563,87.2688125
564,459.2471875
565,495.2556875
566,156.983625
567,562.452375
568,447.144
569,8.183125
570,382.6414375
571,294.4419375
572,290.994625
573,238.5413125
574,137.560375
575,256.0910625
576,357.28225
577,245.4518125
578,58.6950625
579,191.13575
580,563.041125
581,100.984
582,487.9485
583,164.864125
584,21.790375
585,47.966375
586,476.075625
587,182.6049375
588,162.9536875
589,101.508
590,359.1961875
591,159.4741875
592,296.8563125
593,200.731375
594,389.6419375
595,309.6153125
596,259.421875
597,363.7093125
598,303.8194375
599,180.103625
600,292.4271875
601,83.615
602,66.118375
603,36.71525
604,42.2009375
605,68.8765
606,85.9775625
607,59.338625
608,47.829125
609,59.4403125
610,76.0398125
611,43.808125
612,71.602
613,60.0659375
614,66.9338125
615,87.432875
616,49.8219375
617,42.2485625
618,52.1975
619,80.6941875
620,74.1550625
621,50.696875
622,68.8048125
623,74.063375
624,67.7804375
625,78.466125
626,43.867375
627,89.36725
628,109.6945625
629,104.6610625
630,83.0614375
631,101.3535
632,79.668375
633,87.835625
634,63.395875
635,71.5340625
636,91.0078125
637,49.3831875
638,62.5090625
639,45.0216875
640,38.558375
641,3.594375
642,353.43225
643,191.0653125
644,13.602375
645,106.4439375
646,105.326375
647,97.5985625
648,110.4425625
649,107.1849375
650,81.63625
651,81.2555
652,206.65125
653,577.0271875
654,488.410875
655,174.7753125
656,300.3539375
657,292.371125
658,121.0254375
659,159.16975
660,72.0193125
661,119.91775
662,104.523375
663,66.877375
664,89.2945625
665,82.1335
666,88.977375
667,103.534875
668,89.55775
669,81.5790625
670,118.573625
671,92.023875
672,113.0516875
673,76.326625
674,226.2771875
675,533.2495
676,260.8203125
677,236.012375
678,425.385
679,372.9338125
680,334.6048125
681,132.8865625
682,463.93675
683,17.97025
684,73.7550625
685,91.97
686,63.411375
687,75.2745
688,49.496
689,55.8335625
690,45.089875
691,66.7684375
692,149.06675
693,293.867125
694,296.216875
695,304.641875
696,218.9125625
697,313.49575
698,285.544125
699,236.72025
700,167.52
701,311.73775
702,294.71475
703,313.773125
704,314.93125
705,353.2435
706,320.543375
707,259.4275
708,245.215875
709,405.78925
710,244.98775
711,342.4049375
712,170.228625
713,251.8406875
714,174.677625
715,152.201875
716,211.362
717,236.9931875
718,192.51825
719,222.5489375
720,187.3333125
721,199.298375
722,160.5134375
723,195.0859375
724,310.3593125
725,187.222625
726,134.55425
727,318.49675
728,206.9060625
729,318.536
730,175.642875
731,255.64075
732,149.0260625
733,275.295125
734,258.29425
735,294.4970625
736,103.766625
737,242.25825
738,128.70075
739,299.6178125
740,155.853375
741,249.9166875
742,297.3889375
743,283.7506875
744,124.1935625
745,5.36025
746,333.734125
747,352.1950625
748,268.2348125
749,316.79025
750,139.5270625
751,254.8373125
752,295.4324375
753,237.8410625
754,208.335375
755,240.784875
756,249.1670625
757,190.8418125
758,111.7885625
759,92.180875
760,375.8949375
761,428.701
762,205.2209375
763,285.495875
764,303.418375
765,61.30575
766,141.723375
767,72.9228125
768,116.262625
769,61.20125
770,212.3805
771,34.2501875
772,72.9665625
773,395.0585
774,128.7119375
775,330.904125
776,83.5814375
777,40.0044375
778,315.83225
779,159.8974375
780,350.659125
781,331.98675
782,338.7799375
783,356.1016875
784,331.3859375
785,33.882875
786,265.58075
787,217.169875
788,168.9405625
789,264.7374375
790,267.7621875
791,265.83575
792,275.88725
793,182.4409375
794,141.914375
795,115.7345625
796,139.49975
797,160.3215625
798,143.486375
799,294.522875
800,198.7386875
801,129.25625
802,332.18025
803,243.7815625
804,98.6435625
805,181.6541875
806,293.4874375
807,315.4858125
808,141.2835625
809,375.0230625
810,368.4621875
811,205.741375
812,260.495
813,235.080625
814,3.376125
815,40.0504375
816,82.8416875
817,72.5536875
818,68.9715
819,70.6693125
820,42.3504375
821,3.6508125
822,23.2359375
823,411.9149375
824,255.745875
825,290.36175
826,203.3179375
827,239.020125
828,56.124
829,4.2751875
830,217.139625
831,232.58225
832,297.2561875
833,218.03225
834,161.364625
835,339.027625
836,214.1778125
837,275.410875
838,248.2126875
839,324.793875
840,108.5965625
841,366.4465625
842,342.1686875
843,125.6620625
844,381.28325
845,184.6226875
846,123.4869375
847,264.2221875
848,350.238
849,206.4518125
850,177.094
851,269.133125
852,180.8556875
853,272.1208125
854,323.5925625
855,219.98225
856,215.260125
857,317.019
858,234.307125
859,75.8939375
860,428.781625
861,394.4360625
862,209.6615625
863,300.7301875
864,197.777875
865,69.4980625
866,81.7278125
867,74.798875
868,74.132625
869,36.6623125
870,86.4134375
871,87.6371875
872,49.98525
873,80.9014375
874,72.7191875
875,84.0299375
876,61.2594375
877,85.216125
878,219.1795
879,377.132125
880,355.63075
881,121.4199375
882,487.9990625
883,321.813875
884,196.0124375
885,109.7848125
886,260.245
887,134.1916875
888,87.1049375
889,16.4350625
890,96.994375
891,4.274125
892,225.9113125
893,38.6260625
894,419.1605625
895,364.3749375
896,186.5496875
897,235.1038125
898,193.0063125
899,251.95225
900,186.366375
901,305.08675
902,298.11875
903,351.4243125
904,116.629625
905,51.7550625
906,41.4805
907,22.8934375
908,587.8809375
909,201.46875
910,213.810625
911,200.1935625
912,204.2836875
913,105.43025
914,21.782
915,36.9513125
916,47.0893125
917,101.5720625
918,77.318625
919,72.230375
920,93.218
921,55.5761875
922,113.84925
923,36.024625
924,103.774625
925,73.076375
926,110.867375
927,55.77775
928,2.680125
929,57.1620625
930,3.627
931,145.3844375
932,97.3174375
933,77.1403125
934,103.9346875
935,88.3798125
936,191.0751875
937,618.569375
938,257.866375
939,357.250625
940,163.4513125
941,191.9355
942,94.1229375
943,381.330625
944,387.155
945,403.35525
946,268.1101875
947,151.154
948,151.228
949,395.8058125
950,54.3189375
951,47.6549375
952,397.110625
953,189.092
954,425.2833125
955,187.461875
956,236.62575
957,269.3975
958,255.9878125
959,243.8178125
960,204.5810625
961,334.10325
962,374.8004375
963,268.2826875
964,318.5516875
965,125.52325
966,4.2780625
967,105.0089375
968,52.0478125
