Time(s),Sound
0,682.4315
1,589.0465625
2,313.9004375
3,409.3476875
4,282.51575
5,95.214125
6,151.1671875
7,438.6595625
8,233.298125
9,566.47
10,130.5723125
11,248.246875
12,510.479
13,91.243125
14,5.4803125
15,361.38975
16,883.4399375
17,132.017125
18,29.2181875
19,10.17625
20,16.3114375
21,472.1499375
22,212.1829375
23,491.8384375
24,139.368625
25,19.707875
26,300.6183125
27,844.7405
28,208.6601875
29,85.5111875
30,94.0939375
31,125.061875
32,345.0900625
33,270.187125
34,334.979
35,17.7629375
36,126.81775
37,39.892625
38,89.736625
39,99.335875
40,255.26575
41,277.1315625
42,221.6965625
43,268.3533125
44,107.9443125
45,253.0475625
46,89.184375
47,89.8636875
48,18.80525
49,191.061
50,58.4726875
51,41.2160625
52,89.6624375
53,70.1739375
54,39.0453125
55,78.516125
56,73.595125
57,45.10975
58,61.2835
59,69.882125
60,35.301125
61,57.589375
62,3.93675
63,89.709125
64,56.1164375
65,17.8866875
66,48.068875
67,164.8935
68,47.2666875
69,67.427125
70,32.10275
71,74.876375
72,21.98475
73,65.3351875
74,68.7391875
75,97.356
76,56.2930625
77,113.71675
78,37.8809375
79,107.755
80,66.7558125
81,81.7860625
82,98.9825625
83,76.1314375
84,51.646625
85,95.267375
86,57.6978125
87,17.17225
88,129.588875
89,134.084875
90,68.07975
91,101.9264375
92,67.2533125
93,12.4779375
94,98.1843125
95,86.99825
96,23.1469375
97,100.0501875
98,84.544125
99,100.3246875
100,108.8916875
101,66.3945
102,73.296375
103,40.1795
104,74.682375
105,61.5205625
106,38.480375
107,51.6984375
108,64.616875
109,46.4849375
110,30.3616875
111,34.18352490421456
