Time(s),Sound
0,546.9021875
1,631.263875
2,326.65925
3,403.505625
4,328.988375
5,99.1763125
6,141.596875
7,445.678375
8,336.6224375
9,649.907125
10,151.3415
11,244.9245625
12,486.5829375
13,120.6289375
14,8.7616875
15,423.154125
16,870.4410625
17,149.1465625
18,4.62875
19,30.94075
20,4.2365625
21,154.6428125
22,542.95775
23,140.143125
24,6.1848125
25,241.6559375
26,384.1221875
27,239.99825
28,72.452125
29,759.65025
30,571.3149375
31,586.5318125
32,477.195125
33,420.9194375
34,597.753125
35,419.5705
36,447.61725
37,453.6685625
38,581.457375
39,529.107625
40,493.2098125
41,526.8424375
42,331.721625
43,231.44275
44,6.7339375
45,115.6774375
46,80.969875
47,378.8055
48,374.4235
49,248.919875
50,220.97025
51,137.684
52,683.9819375
53,624.3025
54,329.1674375
55,38.329375
56,286.9956875
57,93.428125
58,97.7689375
59,616.5833125
60,549.6585625
61,337.0905625
62,598.7246875
63,379.2121875
64,380.3573125
65,31.9956875
66,172.175875
67,119.8521875
68,6.211
69,254.411375
70,325.978375
71,268.317375
72,149.3654375
73,399.387375
74,214.501375
75,82.8616875
76,64.0434375
77,383.305125
78,54.5540625
79,365.807125
80,65.0439375
81,73.5209375
82,51.99525
83,3.0428341384863122
