Time(s),Sound
0,526.8413125
1,627.68575
2,325.578625
3,393.7190625
4,297.02
5,98.087125
6,106.300875
7,453.4966875
8,199.719875
9,600.40475
10,161.7895625
11,109.1175625
12,235.522375
13,274.44925
14,455.60525
15,889.1550625
16,3.4401875
17,2.4276875
18,2.378625
19,2.504125
20,489.6521875
21,343.2075625
22,2.1939375
23,78.7913125
24,579.7331875
25,12.9255
26,10.8256875
27,110.8539375
28,5.74475
29,4.315875
30,313.1779375
31,218.358125
32,361.490875
33,253.05175
34,318.77875
35,135.0958125
36,67.6520625
37,73.9436875
38,4.4235625
39,130.718375
40,37.0424375
41,75.410625
42,69.22775
43,36.1559375
44,4.486125
45,104.50725
46,168.3155625
47,104.306625
48,96.41375
49,29.0076875
50,187.4276875
51,200.9065625
52,174.8051875
53,75.3560625
54,103.217
55,23.9550625
56,3.4978125
57,322.367875
58,20.115125
59,65.262875
60,100.3200625
61,88.4326875
62,33.364875
63,3.7869375
64,149.9343125
65,28.8058125
66,31.066125
67,3.74725
68,117.5918125
69,122.651
70,87.429625
71,38.800375
72,97.800625
73,372.2384375
74,20.467125
75,534.687375
76,169.176375
77,442.4344375
78,227.1520625
79,141.3283125
80,202.4804375
81,245.9041875
82,166.6618125
83,169.76625
84,329.682
85,288.37425
86,3.172375
87,444.5219375
88,245.3201875
89,242.09525
90,329.7206875
91,244.9351875
92,34.135375
93,65.1485
94,127.670875
95,76.1598125
96,82.1748125
97,83.5308125
98,25.8655
99,319.080125
100,285.4548125
101,441.7285625
102,283.2579375
103,104.9026875
104,187.86275
105,66.6523125
106,17.3208125
107,363.973125
108,288.3278125
109,302.057375
110,478.5135
111,220.9865
112,337.61825
113,16.1200625
114,29.30575
115,148.6526875
116,127.2770625
117,81.911875
118,73.5505
119,29.22075
120,84.0286875
121,54.03075
122,39.6265
123,53.1494375
124,44.9830625
125,4.1345625
126,368.22725
127,335.7251875
128,410.379625
129,173.3629375
130,192.74025
131,68.553125
132,383.8645
133,412.8538125
134,162.6064375
135,5.71125
136,120.02175
137,62.8740625
138,38.23625
139,50.428
140,52.8004375
141,92.409875
142,56.7385
143,77.38675
144,37.2361875
145,59.754875
146,4.040625
147,272.2778125
148,43.13475
149,72.847625
150,83.3201875
151,61.6419375
152,79.086875
153,33.93425
154,69.48475
155,44.49475
156,77.8168125
157,57.5346875
158,37.549625
159,57.18875
160,21.5233125
161,3.43825
162,298.641625
163,332.920875
164,272.383125
165,285.2456875
166,255.2105625
167,360.7270625
168,198.0168125
169,177.6839375
170,220.34575
171,45.4128125
172,7.4395
173,2.937125
174,59.8506875
175,8.808625
176,2.5511875
177,2.489625
178,173.76225
179,305.982875
180,234.187375
181,64.25825
182,108.44575
183,145.5485
184,47.5040625
185,23.07375
186,244.8439375
187,243.29675
188,192.20775
189,106.0114375
190,267.118125
191,195.2968125
192,366.420375
193,277.6569375
194,10.762625
195,116.298375
196,83.302875
197,70.071875
198,45.589625
199,27.6113125
200,139.0349375
201,76.384875
202,39.028
203,73.906
204,69.0229375
205,55.07075
206,120.4041875
207,107.2684375
208,73.55125
209,59.714625
210,63.005
211,182.5725625
212,88.1656875
213,78.6599375
214,117.6638125
215,85.3389375
216,117.223
217,111.171625
218,173.8205
219,97.6055625
220,87.129375
221,45.900875
222,145.1818125
223,80.048125
224,164.764875
225,92.5650625
226,60.4380625
227,88.30975
228,130.5621875
229,72.0254375
230,109.32425
231,115.761625
232,125.029875
233,81.35575
234,35.8623125
235,157.5313125
236,74.966375
237,3.848375
238,4.1426875
239,4.197125
240,4.4655
241,58.3276875
242,189.03
243,272.1921875
244,410.83025
245,162.251625
246,179.137625
247,178.4375625
248,114.7126875
249,90.7346875
250,78.5675625
251,19.370125
252,4.1286875
253,148.3601875
254,327.3004375
255,26.2838125
256,2.846375
257,9.71925
258,115.2213125
259,189.3465625
260,82.5420625
261,72.1789375
262,152.0468125
263,70.5024375
264,41.78925
265,49.8195
266,47.5400625
267,47.5548125
268,8.3671875
269,411.7015
270,519.4988125
271,321.117125
272,188.83025
273,296.60825
274,167.4101875
275,230.707625
276,51.738
277,76.2268125
278,59.59625
279,29.67625
280,88.2711875
281,295.2739375
282,360.9958125
283,341.2320625
284,195.6696875
285,379.4373125
286,380.831875
287,36.0985625
288,355.449125
289,357.0348125
290,252.205875
291,308.4065
292,203.3384375
293,244.973875
294,396.2386875
295,295.043
296,85.3025625
297,4.7505
298,123.260375
299,369.2059375
300,267.6405
301,64.2034375
302,83.8198125
303,369.11575
304,50.66725
305,5.9549375
306,51.7678125
307,112.6083125
308,74.340125
309,82.7234375
310,80.369625
311,79.3583125
312,45.435625
313,106.2295625
314,85.408
315,70.227625
316,204.80625
317,595.9800625
318,248.32875
319,282.06825
320,316.8355625
321,267.35375
322,125.5675625
323,382.6278125
324,308.402125
325,233.55725
326,251.815125
327,351.9224375
328,296.7515625
329,438.1369375
330,34.419
331,71.7821875
332,79.2905625
333,86.1929375
