Time(s),Sound
0,550.154625
1,615.4288125
2,315.132875
3,405.27725
4,285.170125
5,96.86025
6,120.33575
7,446.294625
8,209.730125
9,591.23925
10,145.5424375
11,239.0776875
12,486.1071875
13,108.2479375
14,1.7163125
15,336.5890625
16,871.5148125
17,139.9700625
18,1.6695
19,1.703
20,1.6930625
21,489.7526875
22,157.296
23,434.8100625
24,83.865
25,53.247875
26,20.44875
27,74.0615625
28,269.326875
29,121.773375
30,149.8255
31,151.8584375
32,80.8455625
33,55.05925
34,40.9280625
35,12.30875
36,28.3245625
37,22.2206875
38,129.3269375
39,35.3518125
40,71.2909375
41,21.3475
42,5.8236875
43,109.430875
44,183.2815
45,234.0505625
46,164.5181875
47,19.98875
48,155.90775
49,44.0846875
50,8.8685625
51,25.42275
52,113.5673125
53,69.7510625
54,6.6881875
55,48.50575
56,178.6664375
57,84.420375
58,72.4030625
59,48.0306875
60,18.0888125
61,225.380625
62,43.5733125
63,120.1343125
64,106.23375
65,50.3159375
66,7.6155625
67,56.8791875
68,198.3968125
69,157.0031875
70,196.5151875
71,210.0024375
72,246.3523125
73,37.5116875
74,222.1580625
75,164.885125
76,272.8320625
77,114.86425
78,184.969625
79,199.2546875
80,205.455375
81,196.053875
82,210.5215
83,231.4435
84,156.762125
85,73.3848125
86,243.3336875
87,184.4695
88,208.508
89,218.3249375
90,97.508875
91,185.4703125
92,157.82075
93,254.6096875
94,310.009125
95,206.8893125
96,176.444125
97,330.009875
98,213.449125
99,197.604375
100,144.1395
101,76.4124375
102,109.28725
103,125.9289375
104,266.9145
105,216.38325
106,195.9213125
107,13.525
108,16.3999375
109,234.446375
110,188.682625
111,121.4550625
112,74.2585625
113,13.167625
114,141.8455625
115,289.071125
116,242.4341875
117,246.20175
118,242.1570625
119,204.0219375
120,267.7794375
121,110.18825
122,159.4455
123,41.8368125
124,43.0495625
125,130.1735625
126,121.5354375
127,114.9010625
128,57.8264375
129,84.3955625
130,90.6251875
131,57.6008125
132,57.6921875
133,14.4783125
134,67.4798125
135,214.820375
136,88.2235
137,18.15725
138,294.6288125
139,212.971125
140,239.5801875
141,174.0436875
142,97.0819375
143,136.0465
144,201.3894375
145,289.9119375
146,234.0169375
147,225.348625
148,213.41575
149,137.1093125
150,84.9831875
151,326.4734375
152,262.9218125
153,263.0628125
154,175.9245625
155,17.9066875
156,38.1665
157,203.831375
158,358.4291875
159,230.0108125
160,236.5816875
161,153.003625
162,296.786125
163,111.3025625
164,233.698625
165,191.14025
166,180.7465
167,114.3655
168,80.0051875
169,65.7476875
170,78.943125
171,51.7076875
172,48.8383125
173,32.7525625
174,14.047125
175,63.6360625
176,23.037375
177,282.37075
178,212.20875
179,184.4306875
180,118.552875
181,192.98375
182,12.6185625
183,15.3241875
184,291.853125
185,303.8765
186,222.76975
187,306.0378125
188,384.9926875
189,267.9938125
190,120.982625
191,122.0174375
192,82.2865
193,126.5431875
194,86.8963125
195,83.2640625
196,59.356
197,26.5436875
198,9.6108125
199,205.3576875
200,207.3866875
201,202.660125
202,207.1425625
203,279.6316875
204,165.9215
205,299.7650625
206,53.891875
207,7.5434375
208,83.0980625
209,160.5343125
210,103.2155625
211,100.736875
212,40.692875
213,8.0130625
214,177.5129375
215,193.635625
216,252.445125
217,165.7134375
218,118.8149375
219,221.4239375
220,301.044375
221,105.1299375
222,231.4905625
223,351.4465625
224,346.8824375
225,211.5685
226,233.184375
227,261.102375
228,111.579625
229,291.38625
230,236.9000625
231,195.8576875
232,205.5165
233,438.13125
234,376.3765625
235,291.7285625
236,174.664125
237,312.2094375
238,258.1285
239,213.1429375
240,165.8083125
241,439.58325
242,302.40125
243,334.0809375
244,167.8339375
245,120.5765625
246,115.011875
247,93.5514375
248,79.7335625
249,129.3249375
250,84.290375
251,62.8304375
252,102.5170625
253,15.87775
254,306.4468125
255,176.8721875
256,50.5551875
257,57.7149375
258,246.667875
259,168.2885
260,83.8231875
261,160.1916875
262,283.3316875
263,171.0819375
264,223.596625
265,253.0150625
266,221.9033125
267,179.994375
268,197.80575
269,51.329
270,15.641625
271,78.6940625
272,54.3573125
273,94.2944375
274,125.345875
275,100.3261875
276,106.4213125
277,27.885875
278,105.0595625
279,237.9466875
280,205.632875
281,10.2084375
282,35.1479375
283,161.78325
284,131.9726875
285,106.149875
286,83.381625
287,16.60875
288,219.39775
289,169.562375
290,186.12925
291,198.49475
292,82.240875
293,10.633125
294,190.264125
295,84.9400625
296,34.78
297,278.1600625
298,143.126375
299,139.8129375
300,75.79025
301,49.7605625
302,173.89825
303,117.347625
304,94.38475
305,77.6464375
306,76.581125
307,71.37425
308,152.3926875
309,81.0579375
310,40.559625
311,9.2819375
312,57.3081875
313,74.116625
314,124.940625
315,56.7970625
316,275.049625
317,126.3845625
318,139.4483125
319,105.246625
320,44.7199375
321,62.153875
322,42.4529375
323,42.445
324,33.8339375
325,48.1014375
326,8.152375
327,4.440352348993288
