Time(s),Sound
0,604.2444375
1,605.5205
2,422.4895625
3,424.0833125
4,353.6986875
5,40.712125
6,202.4284375
7,421.6198125
8,285.383
9,510.9149375
10,95.3645
11,309.0395
12,494.6009375
13,76.1423125
14,2.6688125
15,398.900875
16,900.06575
17,49.984
18,8.4805
19,1.5688125
20,4.1565
21,77.8360625
22,70.8675
23,350.81275
24,196.8836875
25,285.23075
26,57.024875
27,3.5076875
28,98.8959375
29,84.39175
30,57.008625
31,132.854
32,370.3974375
33,209.7121875
34,241.3731875
35,151.076625
36,79.6255
37,93.0711875
38,56.1941875
39,52.9135
40,133.25475
41,377.092625
42,306.2865625
43,157.219375
44,23.954625
45,57.962375
46,139.5975625
47,90.374875
48,53.4331875
49,311.521625
50,228.9715
51,137.7004375
52,237.2556875
53,103.0166875
54,20.088
55,102.4365
56,61.697375
57,81.2893125
58,14.6395625
59,6.087
60,5.2156875
61,8.12525
62,92.132875
63,375.60075
64,325.3348125
65,190.7025625
66,88.19
67,24.2095625
68,35.644625
69,5.2694375
70,1.4801556420233464
