Time(s),Sound
0,578.12725
1,586.7478125
2,313.9194375
3,410.0140625
4,283.6899375
5,93.171125
6,155.088
7,437.085125
8,237.0160625
9,561.01525
10,123.7726875
11,245.0558125
12,504.7125
13,84.6646875
14,2.1055625
15,356.7253125
16,558.164125
17,94.5186875
18,136.2815625
19,121.4533125
20,47.91675
21,200.1786875
22,132.2965
23,85.687625
24,58.1665
25,65.7125625
26,68.610625
27,9.2303125
28,130.7271875
29,105.7115625
30,65.9060625
31,145.059
32,51.65575
33,17.657375
34,98.0120625
35,23.9065625
36,86.786875
37,28.8133125
38,16.71125
39,2.9050625
40,3.4845
41,7.218125
42,135.2146875
43,160.5565625
44,5.2208125
45,60.7560625
46,116.6240625
47,171.0245
48,107.2379375
49,198.1820625
50,74.7436875
51,149.471625
52,97.123625
53,20.1633125
54,214.603375
55,99.3688125
56,110.6943125
57,78.922375
58,61.562
59,112.8800625
60,310.389125
61,175.30025
62,64.661375
63,56.8665
64,101.42175
65,115.0385625
66,76.8775625
67,27.934
68,340.693875
69,167.9216875
70,11.9893125
71,241.4636875
72,142.2520625
73,96.9706875
74,119.09625
75,149.3465625
76,109.7655625
77,97.2589375
78,51.0943125
79,43.636
80,68.178375
81,177.8415
82,39.1888125
83,65.7458125
84,138.975875
85,27.9644375
86,78.430875
87,170.56175
88,58.32425
89,28.3931875
90,99.4145625
91,55.7265
92,95.2864375
93,140.517
94,155.609625
95,85.295
96,28.09125
97,133.580125
98,199.9670625
99,172.219375
100,99.3931875
101,107.895625
102,169.3164375
103,81.9669375
104,40.171125
105,18.30125
106,85.9581875
107,75.2205625
108,54.6470625
109,23.1485625
110,3.789375
111,3.9818521983161834
