Time(s),Sound
0,528.429375
1,628.100625
2,323.5594375
3,394.3155625
4,295.374125
5,97.4456875
6,107.2220625
7,454.9198125
8,200.216125
9,630.730625
10,158.994375
11,215.820375
12,490.0331875
13,129.147
14,2.62525
15,319.199125
16,862.714125
17,167.790375
18,3.0653125
19,2.8510625
20,2.058
21,490.1286875
22,139.977
23,553.0580625
24,141.5861875
25,2.2481875
26,224.8555625
27,807.709375
28,315.274625
29,11.4434375
30,3.23775
31,9.408
32,472.2755
33,51.327625
34,545.2511875
35,238.173625
36,3.429875
37,182.816375
38,776.200125
39,470.5215
40,51.541
41,94.9420625
42,41.89275
43,101.2399375
44,19.7875625
45,177.1449375
46,180.524875
47,207.6191875
48,119.461375
49,139.607875
50,71.3068125
51,157.9986875
52,30.10475
53,43.5631875
54,162.0734375
55,89.001
56,121.7079375
57,14.60475
58,65.72075
59,152.37275
60,125.62275
61,80.96325
62,40.1430625
63,93.080125
64,222.8640625
65,149.1216875
66,17.0068125
67,40.0151875
68,241.888625
69,62.4593125
70,28.0148125
71,133.9709375
72,174.6885625
73,140.5941875
74,110.3868125
75,83.861
76,25.6163125
77,143.974125
78,134.293625
79,88.063375
80,54.01525
81,169.4815
82,100.7763125
83,94.4283125
84,14.7744375
85,140.8700625
86,136.996375
87,144.088375
88,122.718375
89,91.6814375
90,149.6756875
91,89.2941875
92,48.282125
93,5.4225625
94,188.5534375
95,143.2880625
96,184.5973125
97,134.836125
98,25.5445625
99,70.2983125
100,222.6954375
101,152.713
102,110.9874375
103,36.642625
104,63.057
105,166.5053125
106,136.675625
107,150.38225
108,52.9865625
109,154.8245625
110,90.173
111,43.744
112,52.9853125
113,60.2144375
114,64.5520625
115,32.3483125
116,15.251
117,1.7578125
