Time(s),Sound
0,621.881
1,615.3888125
2,314.3896875
3,405.5083125
4,285.8424375
5,96.5988125
6,132.655125
7,444.7376875
8,209.9358125
9,591.8564375
10,144.3159375
11,243.26075
12,490.0650625
13,100.48075
14,1.9658125
15,336.8868125
16,871.472125
17,139.8968125
18,16.3695
19,96.12
20,36.1268125
21,31.60025
22,19.3774375
23,94.89575
24,92.4796875
25,42.9363125
26,25.606125
27,117.400125
28,69.4575
29,10.8155
30,27.377125
31,60.3799375
32,48.7958125
33,9.9648125
34,61.5811875
35,21.481125
36,59.1543125
37,37.805125
38,12.531375
39,20.0090625
40,123.0976875
41,109.774875
42,30.440375
43,27.381625
44,109.651
45,42.50525
46,59.125125
47,50.4671875
48,47.825875
49,42.2678125
50,48.529
51,64.3643125
52,49.9199375
53,49.5411875
54,48.5685625
55,54.1525
56,42.3424375
57,11.4575
58,9.6771875
59,9.2928125
60,9.6888125
61,11.8825625
62,11.4151875
63,12.8316875
64,15.020038535645472
