Time(s),Sound
0,514.0266875
1,624.0601875
2,340.4895
3,384.1050625
4,306.6393125
5,97.89175
6,90.38825
7,465.754125
8,187.5505
9,597.9613125
10,172.8155625
11,202.7820625
12,495.6331875
13,135.9875625
14,1.8194375
15,303.62825
16,854.3623125
17,190.33225
18,1.92075
19,1.9340625
20,1.949125
21,489.911625
22,137.9948125
23,533.3463125
24,161.683
25,1.882125
26,213.6058125
27,800.0934375
28,332.9378125
29,1.9705
30,1.9146875
31,1.9814375
32,469.126875
33,36.1761875
34,556.17025
35,241.7053125
36,1.6498125
37,149.242
38,750.38625
39,447.1308125
40,1.8276875
41,1.92325
42,1.9735625
43,469.1688125
44,1.6746875
45,513.665375
46,317.9606875
47,1.713
48,104.9254375
49,703.2315625
50,540.02625
51,2.9681875
52,161.451875
53,41.6291875
54,142.490375
55,118.3425
56,138.7409375
57,75.330625
58,81.03875
59,108.9505625
60,15.337875
61,69.5224375
62,55.0294375
63,41.5029375
64,9.46625
65,56.2355
66,85.488875
67,27.239875
68,85.739875
69,30.526
70,66.7554375
71,64.26675
72,61.7390625
73,53.9876875
74,33.754625
75,81.2525625
76,30.0201875
77,42.772
78,130.282875
79,14.2750625
80,63.87625
81,48.84175
82,50.2738125
83,39.6434375
84,15.9944375
85,19.872375
86,80.1275625
87,136.58
88,35.0998125
89,111.3124375
90,214.8093125
91,135.6635
92,143.91425
93,185.015875
94,70.4771875
95,14.3313125
96,169.893375
97,159.7433125
98,94.6608125
99,156.564125
100,150.4694375
101,85.15275
102,67.949
103,147.716875
104,45.9564375
105,40.595625
106,36.678125
107,82.3079375
108,52.997
109,15.8881875
110,3.1773427471116817
