0,2,客户,你好国迈科技。,neutral,neutral,neutral,neutral
1,3,客服,唉喂你好，我想请问一下，噢我现在想更换那个净水器的滤芯，然后他说要切断水源，打开龙头泄压之前，,neutral,neutral,neutral,neutral
2,3,客服,切断水源是什么意思？,neutral,neutral,neutral,neutral
3,2,客户,噢关闭水阀。,neutral,neutral,neutral,neutral
4,3,客服,嗯水阀嗯水阀在哪呢？,neutral,neutral,neutral,neutral
5,2,客户,主要在您厨下这边水管接口这边有一个阀门噢我。,neutral,neutral,neutral,neutral
6,3,客服,看一下是说在,neutral,neutral,neutral,neutral
7,3,客服,安装净水器的这个地方有个水阀吗？,neutral,neutral,neutral,neutral
8,2,客户,您这里的话您在天猫买的还在，京东买的天猫，,neutral,neutral,neutral,neutral
9,2,客户,噢您在天猫上找我们一下，拍一下您手下的情况，我们给您看一下，噢好行好谢谢。嗯好的好的，不客气，再见。,neutral,neutral,neutral,neutral
10,2,客户,嗯,neutral,neutral,neutral,neutral
