0,2,客服,所有做皮芒,neutral,neutral,neutral,neutral
1,2,客服,返回上一行情按星号键。,neutral,neutral,neutral,neutral
2,3,客户,我说嗯然后会会喜欢。,neutral,optimistic thankful,optimistic,optimistic
3,2,客服,所有做皮盲返回上一层，请按星号键。,neutral,neutral,neutral,neutral
4,3,客户,欢迎。,neutral,neutral,neutral,neutral
5,2,客服,所有做皮囊,neutral,neutral,neutral,neutral
6,2,客服,返回上一行情按星号键。,neutral,neutral,neutral,neutral
7,3,客户,好。,happy,neutral,optimistic,optimistic
8,2,客服,所有做皮毛，,neutral,neutral,neutral,neutral
9,2,客服,返回上一行情按星号键。,neutral,neutral,neutral,neutral
