0,2,客服,你好，国脉科技唉你好，,neutral,neutral,neutral,neutral
1,3,客户,唉你是不是那个那个客户来了，你你说对对我你是,neutral,neutral,neutral,neutral
2,3,客户,噢我来讲吧喂喂你好。,neutral,neutral,neutral,neutral
3,2,客服,我这边。,neutral,neutral,neutral,neutral
4,3,客户,上海这边有一个客户可能会装积水啊新装的，,neutral,neutral,neutral,neutral
5,3,客户,就是机器有问题我会启动用户要换台。,neutral,neutral,neutral,neutral
6,3,客户,客户号码嗯,neutral,neutral,neutral,neutral
7,3,客户,你不要跟他说，你稍等啊1592132608。,neutral,neutral,neutral,neutral
8,3,客户,陶天琪。,neutral,neutral,neutral,neutral
9,2,客服,您是安装师傅本人是吗？对。,neutral,neutral,neutral,neutral
10,2,客服,您这边的话没有说直接联系我们安装部这边上报吗？拍一下视频什么的过来，我们这边要反馈技术付款的。,neutral,neutral,neutral,neutral
11,2,客服,已经拍过来了是吗？,neutral,neutral,neutral,neutral
12,3,客户,对，我们公司那个客户呢他会转给你们。,neutral,neutral,neutral,neutral
13,2,客服,好的好的，我这边也会去反馈一下。嗯,neutral,neutral,neutral,neutral
14,3,客户,然后这个怎么说它。,neutral,neutral,neutral,neutral
15,2,客服,机器就是不断的治水是吧？,neutral,neutral,neutral,neutral
16,3,客户,不是不断的治水，就是没有放水的状态，反复启动里面那个脂肪泄压了。,neutral,neutral,neutral,neutral
17,2,客服,我们这边也是要去反馈的，您这边您自己的号码是多少，您告诉我一下，然后我们这边安装部可能会跟您联系好吧？,neutral,neutral,neutral,neutral
18,2,客服,对您的手机号是多少？,neutral,neutral,neutral,neutral
19,3,客户,我的号码。,neutral,neutral,neutral,neutral
20,2,客服,对，我们安装部可能要跟您联系核实一下嗯是。啊好。,neutral,neutral,neutral,neutral
21,3,客户,5900730388多少？15900730388，我希望你们快一点核实好的把那个菜单拍。,neutral,neutral,neutral,neutral
22,2,客服,不是你希望我快一点，我这边也要反馈我们技术部去处理一下的，我没有权限直接换机，,neutral,neutral,neutral,neutral
23,2,客服,稍后可能会跟您联系，您这边保持手机畅通好吧？我会尽快打断的。,neutral,neutral,neutral,neutral
24,3,客户,那我先走了看一下。,neutral,neutral,neutral,neutral
25,3,客户,吧,neutral,neutral,neutral,neutral
