0,2,客服,你好谷脉科技。,neutral,neutral,neutral,neutral
1,2,客服,你好，麻烦您帮我查一下我有没有下单，就是必须要装新风机的就这个手机号。,neutral,neutral,neutral,neutral
2,2,客服,噢不好意思，您来电是加密的，我这边是看不到的，11352371嗯7484稍等。,neutral,neutral,neutral,neutral
3,2,客服,嗯您这边是需要装是吗？新风嗯就是需要约新风安装是吧？有一个是中原区,neutral,neutral,neutral,neutral
4,2,客服,文化公路的地址是吗？,neutral,neutral,neutral,neutral
5,2,客服,对对。,neutral,neutral,neutral,neutral
6,2,客服,噢好的，那我们这边会给您反馈安排，正常师傅1~3天内会跟您电话联系，然后确定一下具体的我以为我都约过了，我现在等半天然后没有来，我也不知道我，,neutral,neutral,neutral,neutral
7,2,客服,打了之前那个电话他也没有人。接是不是以前是我没有约是吧？,neutral,neutral,neutral,neutral
8,2,客服,噢我们这边是看不到的，要问一下安装部，如果是以前约过那这个的话，它时间长了没有装的话，单子会被取消掉。,neutral,neutral,neutral,neutral
9,2,客服,噢那你再帮我约一下，不有两台呃两台是吗？对。噢好的，那您另外一台也收到了吗？噢好的好的，,neutral,neutral,neutral,neutral
10,2,客服,是一台在京东买的，一台在天猫买的吗？对。噢好的好的，那我们这边给您安排时间买的。嗯,neutral,neutral,neutral,neutral
11,2,客服,可以的，那等到时师傅那边直接跟您联系。,neutral,neutral,neutral,neutral
12,2,客服,好好嗯好的好的，那这边就先打扰您了，再见。,neutral,neutral,neutral,neutral
13,2,客服,啊嗯嗯,neutral,neutral,neutral,neutral
