0,2,客服,请稍候，为了保证服务质量。,neutral,neutral,neutral,neutral
1,3,客户,你好。广迈科技。,neutral,neutral,neutral,neutral
2,2,客服,你好，我想问一下国脉那个新风机，,neutral,neutral,neutral,neutral
3,2,客服,我要是一次机的话要多少钱？就是从房间的窗户上面直接一个方向就好了。,neutral,neutral,neutral,neutral
4,3,客户,嗯您是说房间的窗户上面一个方向是要换安装位置吗？,neutral,neutral,neutral,neutral
5,2,客服,对对对，换安装位置就换一下，换从这头换到另外一头就好了。,neutral,neutral,neutral,neutral
6,3,客户,两头都是玻璃安装的吗？,neutral,neutral,neutral,neutral
7,2,客服,对，两头他就是换一块玻璃就行了，之前的那个,neutral,neutral,neutral,neutral
8,2,客服,聚过的那个装好的那个有圆圈的玻璃换到把玻璃就打一下玻璃交交换一下玻璃就行了。,neutral,neutral,neutral,neutral
9,3,客户,噢是这样子的，师傅上门的话拆装这个费用的话是500块钱，,neutral,neutral,neutral,neutral
10,3,客户,然后复原玻璃的话，这个是自行跟师傅进行沟通的这样子。,neutral,neutral,neutral,neutral
11,3,客户,就是师傅的工作它不包含复原玻璃拆玻璃装玻璃的。,neutral,neutral,neutral,neutral
12,2,客服,你们这个安装费怎么那么贵啊要500块。,neutral,pessimistic complaining,pessimistic,pessimistic
13,3,客户,嗯因为他这个就是要支付给师傅工资的，我们的基础安装费就是500块钱。,neutral,neutral,neutral,neutral
14,2,客服,哇这个太贵了，,neutral,pessimistic complaining,pessimistic,pessimistic
15,2,客服,然后你发现我你们这个是统一收费的吗？太太贵了。,neutral,neutral,neutral,pessimistic
16,3,客户,吧对，我们是全国统一收费的。,neutral,neutral,neutral,neutral
17,2,客服,统一收费，啊我也不是说我又不是说安装有多麻烦，就是从玻璃,neutral,neutral,neutral,neutral
18,2,客服,一个窗户从这头，我因为我的床换了个位置，我就只是从这头换到另外一头就好了。,neutral,neutral,neutral,neutral
19,3,客户,呀还是一致的，,neutral,neutral,neutral,neutral
20,3,客户,我们的基础安装费就是500块钱，就是比如说你今天不拆，你只是单纯的去你家装一下，它的基础安装费就是500块钱。,neutral,neutral,neutral,neutral
21,2,客服,那你们这收费太贵了，早知道我就不买你们的牌子了。,neutral,pessimistic complaining,pessimistic,pessimistic
22,3,客户,嗯这个很抱歉。,neutral,neutral,neutral,neutral
23,3,客户,您下单机器的话，我们就是有包含这个基础安装费500块钱的，就是后续需要逾期的话肯定是需要支付的。,neutral,neutral,neutral,neutral
24,2,客服,噢那我现在机子有一台机子不亮了怎么办？没有不不工作了，有一台,neutral,neutral,neutral,neutral
25,2,客服,当时买了两台。,neutral,neutral,neutral,neutral
26,3,客户,嗯那您看一下机器两侧侧门两侧的侧门都打开重新关上，,neutral,neutral,neutral,neutral
27,3,客户,然后机器底部的电源线拔掉，重新插上试一下。,neutral,neutral,neutral,neutral
28,2,客服,机器底部还是那个插座线和插头的位置。,neutral,neutral,neutral,neutral
29,3,客户,机器底部的位置也要去确定一下这样子。,neutral,neutral,neutral,neutral
30,2,客服,机机器底部的那个那个电线可以拔得掉的吗？,neutral,neutral,neutral,neutral
31,3,客户,那个电线您是什么机器型号？呀,neutral,neutral,neutral,neutral
32,2,客服,我也不知道是什么型号，唉我看一下。,neutral,neutral,neutral,neutral
33,3,客户,只要不是280机器都是可以拔得掉的。,neutral,neutral,neutral,neutral
34,2,客服,嗯我也不知道我,neutral,neutral,neutral,optimistic
35,2,客服,我我看一下这型号在哪里。,happy,neutral,optimistic,optimistic
36,3,客户,看呢机器一般机器出风口的位置会有一个二维码。,neutral,neutral,neutral,neutral
37,2,客服,出风口啊出风口有个二维码看一下，,neutral,neutral,neutral,neutral
38,2,客服,扫一下就可以吗？,neutral,neutral,neutral,neutral
39,3,客户,我这个微信上您看一下那个数字是什么开头的。,neutral,neutral,neutral,neutral
40,2,客服,没有看到数字。啊,neutral,neutral,neutral,neutral
41,2,客服,我等一下啊我我我查一下我的那个微信上面，我当时有关注的，我应该应该找得到的。吧,neutral,neutral,neutral,neutral
42,3,客户,嗯或者要不您拔一下那个插头试一下。呢,neutral,neutral,neutral,neutral
43,2,客服,他如嗯这个连接我这个插头的这个我我我罚过呀罚过，但是,neutral,neutral,neutral,neutral
44,2,客服,底下你说底部可以把这打的下来，我就没有试过。,neutral,neutral,neutral,neutral
45,3,客户,那您可以试一下你那个机器有没有面板，呀有没有显示面板，有显示面板。,neutral,neutral,neutral,neutral
46,3,客户,有显示面板，那个插头就是可以拔下来的。,neutral,neutral,neutral,neutral
47,2,客服,有显示面板，但是现在是什么都不亮了，就插插头没打印了。,neutral,neutral,neutral,neutral
48,3,客户,您把机器两边的侧门打开重新关上，然后把机器底部的电源线拔掉，重新插上试一下。,neutral,neutral,neutral,neutral
49,2,客服,两边的车门呢两边没有，车门啊只有一边是有。,neutral,neutral,neutral,neutral
50,3,客户,啊两边都是有的。,neutral,neutral,neutral,neutral
51,2,客服,两边都有吗？我这个我看一下，那噢是啊两边是有，啊那边另外一边也可以打得开的吗？,neutral,neutral,neutral,neutral
52,3,客户,对两边都能打开，它两个门是一样的。,neutral,neutral,neutral,neutral
53,2,客服,噢但是我这边我开不了，啊我这边装。,happy,neutral,optimistic,optimistic
54,2,客服,一个手都伸不进去。,neutral,neutral,neutral,optimistic
55,3,客户,那您看一下有没有小一点，然后呢硬物，,neutral,neutral,neutral,neutral
56,3,客户,然后呢把它戳开，然后再关一下，有可能是另外一侧门,neutral,neutral,neutral,neutral
57,3,客户,就是有一点松了，因为它机器会有断电保护，侧门没有关紧的话，也有可能导致它没有办法开机的。,neutral,neutral,neutral,neutral
58,2,客服,噢这样子啊,neutral,neutral,neutral,neutral
59,2,客服,噢没关系，他会也会影响他的店是吧？,neutral,neutral,neutral,neutral
60,3,客户,对，它会断电保护，因为特别像家里有小朋友的，他可能会摸这个侧门之类的，如果不小心打开它就会断电了，就是保护这个机器。,neutral,neutral,neutral,neutral
61,2,客服,噢那好。,happy,neutral,optimistic,optimistic
62,3,客户,我试一下我试一下，好的好的，那您试一下。,neutral,neutral,neutral,neutral
63,2,客服,噢,neutral,neutral,neutral,neutral
64,3,客户,好好好好好的。,neutral,neutral,neutral,neutral
