0,2,客服,坐席你好广播客气。,neutral,neutral,neutral,neutral
1,3,客户,唉你好，我想咨询一下我们家这个国外的机器，最近好像是最近出现这个情况，就是我关闭,neutral,neutral,neutral,neutral
2,3,客户,关机了以后，可是还能听见那个像电流吱吱声一样的东西在在就是说这个机器还能发出声音吗？,neutral,neutral,neutral,neutral
3,2,客服,嗯是就是新风机是吗？您方便提供一下您给我寄的手机号码吗？,neutral,neutral,neutral,neutral
4,3,客户,就是应该登记号码应该是13912927277。,neutral,neutral,neutral,neutral
5,2,客服,嗯我看一下是姓高是吧？对的。,neutral,neutral,neutral,neutral
6,2,客服,嗯您机器就是发出声音是机器底部还是上方，呀你说什么？,neutral,neutral,neutral,neutral
7,2,客服,啊就是您机器就是说有噪音是在底部是机器底部发出的，还是机器上方？,neutral,neutral,neutral,neutral
8,3,客户,啊听不出来，反正就是能听出声音，那个这个这个你这个机器也不大。,neutral,neutral,neutral,neutral
9,3,客户,分辨不出来从上面还是从从侧面出来的。,neutral,neutral,neutral,neutral
10,2,客服,嗯那您这边就是看有没有加过就是我们的那个嗯公司的微信，就是需要您录一下视频给我们，,neutral,neutral,neutral,neutral
11,2,客服,然后我们这边需要去核实一下，然后判断一下看是机器内部哪一个结构出现了问题。,neutral,neutral,neutral,neutral
12,3,客户,我要先加你们的微信，哪个微信。,neutral,neutral,neutral,neutral
13,2,客服,呢嗯您这边这个手机号是您的微信号码吗？,neutral,neutral,neutral,neutral
14,3,客户,对这个对，刚刚的号码是我老婆的号码，然后呢这是现在你这个我拨过的号码是我的呃手机号。,neutral,neutral,neutral,neutral
15,2,客服,嗯,neutral,neutral,neutral,neutral
16,2,客服,微信号是嗯这个139的这一个是吧？可以添加的吗喂。,neutral,neutral,neutral,neutral
17,2,客服,嗯嗯能听到吗？就是这个139的手机号是可以直接添加的对吧？,neutral,neutral,neutral,neutral
18,3,客户,呃对的。,neutral,neutral,neutral,neutral
19,2,客服,好的，那我们这边用公司的微信号添加一下，您您这边通过一下。,neutral,neutral,neutral,neutral
20,3,客户,噢啊然后呢。,neutral,neutral,neutral,neutral
21,2,客服,然后您这边拍一下您的机器的一个视频发给我们，然后还有机器的二维码也发给我们。,neutral,neutral,neutral,neutral
22,3,客户,一下机器二维码在哪？呀,neutral,neutral,neutral,neutral
23,2,客服,嗯您是我看了一下是420在机器上方。,neutral,neutral,neutral,neutral
24,3,客户,机器上方啊我那我还要机器上方啊我还要爬上去，因为这个在做我看看看看有吗？,neutral,neutral,neutral,neutral
25,2,客服,您可以找一下噢看到了。,neutral,neutral,neutral,neutral
26,3,客户,嗯嗯,neutral,neutral,neutral,neutral
27,2,客服,对您到时候就是拍一下这个照片，还有就是录一下视频给我们。,neutral,neutral,neutral,neutral
28,3,客户,视频要达到什么效果？,neutral,neutral,neutral,neutral
29,3,客户,呢那这个声音应该没有达到，你的视频能听出来。噢,neutral,neutral,neutral,neutral
30,2,客服,嗯这个因为我们需要就是给工厂那边去判断一下情况，然后给核对一下，,neutral,neutral,neutral,neutral
31,2,客服,看一下是就是大概判断是什么情况，原因导致就如果说是内部结构需要更换什么的，,neutral,neutral,neutral,neutral
32,2,客服,这边也会核实，就反馈到给您一个处理方案，行。好的。,neutral,neutral,neutral,neutral
33,3,客户,那我你你加我吧然后我通过，然后拍视频。,neutral,neutral,neutral,neutral
34,2,客服,嗯嗯好的，辛苦您，我这边已经添加了微信号是7766对吧？,neutral,neutral,neutral,neutral
35,3,客户,噢不不7766是我老婆的，,neutral,neutral,neutral,neutral
36,3,客户,那用我老婆的也行，那我用他手机来拍这个视频。,neutral,neutral,neutral,neutral
37,2,客服,嘛嗯嗯好的好的，我已经添加了您这边通过一下噢。,neutral,neutral,neutral,neutral
38,3,客户,好的ok好好好ok好嗯拜拜嗯。好再见。,neutral,neutral,neutral,neutral
