0,2,客服,你好国脉科技唉你好。,neutral,neutral,neutral,neutral
1,3,客户,那个我,neutral,neutral,neutral,neutral
2,3,客户,我想查询一下就是那个净水器的那个安装的那个就是相当于进度啊看，能不能查到。,neutral,neutral,neutral,neutral
3,2,客服,嗯您这边是机器的话是需要预约安装是吗？唉对。,neutral,neutral,neutral,neutral
4,2,客服,嗯好的，那个麻烦您提供一下当时购买机器的那个手机号码，我这边查一下您的订单。,neutral,neutral,neutral,neutral
5,3,客户,133。,neutral,neutral,neutral,neutral
6,2,客服,嗯133。,neutral,neutral,neutral,neutral
7,3,客户,6524652497999799。,neutral,neutral,neutral,neutral
8,2,客服,嗯好的，您是沈先生是吧？嗯嗯,neutral,neutral,neutral,neutral
9,2,客服,嗯好的，是现在是还没有就是师傅联系您跟您就是呃预约安装是吗？,neutral,neutral,neutral,neutral
10,2,客服,嗯好的好的，那个这样那个这个我来反馈一下，然后呃我们这边的话然后会尽快给您安排的，,neutral,neutral,neutral,neutral
11,2,客服,然后安装的话会直接跟您联系的。,neutral,neutral,neutral,neutral
12,3,客户,嗯好的好的,neutral,neutral,neutral,neutral
13,2,客服,唉好的好的嗯好好再见啊好再见。,neutral,neutral,neutral,neutral
14,2,客服,嗯,neutral,neutral,neutral,neutral
