0,172,131481949120228113002048,13,客服:它底下有个条码类似的直接对准机器底部就可以了。客户:对准机器底部。
0,172,173210511250216100524891,7,客服:呢我一直在说话先生。客户:我投诉就是我刚在京东买了一个，我之前在京东买了一个那个那个那个
0,172,173210511250216100524891,58,客服:就是是这样子，因为确实师傅在拆机安装，我们都要就是付给师傅的工人费。客户:我知道呀我知道你安装你你就是说你就是哪怕这个安徽拆迁费你得合理，
0,172,173210511250216100524891,95,客服:客户使用几天之后拆掉了退掉了拆掉了退掉了，那我们作为一个生意方，那这个生意也大可不必干了，您说对吧？客户:对，你们既然要把这个你们现在你们这个现在这个国脉新风机是
0,172,173210511250216100524891,115,客服:我们是没有这个那。客户:你们就扯淡，嘛你们这么大的一个企业，你们这么大一个企业，你们这个这个费用都是拍脑袋出来的，
0,172,173210511250216100524891,123,客服:这个不需要用到大型工具，你也可以用到小飞扳手10号。客户:对呀我都说了，你自己也说这个你这个你这个所谓的就就跟你你所谓的这个费用你这是有依据的。
0,172,173210511250216100524891,151,客服:现在的话我们就是约好三天的时间，这个机器退还是不退这样子。客户:唉行，吧你这样吧也别3000啊这个周这个周周末之前我给你回复好吧？
0,172,189568682890208124219513,13,客服:非常抱歉，对。客户:我现在就是要投诉他，我要处理这个事情，
0,173,133016226210226170142261,4,客服:啊好了嗯您说您说。客户:那么现在不知道什么道理，
0,173,136912361510219133915440,25,客服:有电量的我按完冲洗之后要要付费吗？客户:我看到这个机器没有任何声音了。
0,173,139037598880217124634176,7,客服:啊好的好的，因为刚才我先跟他通知了，可能这个没有临时来讲就好，我这边跟他把这个事情处理一下。客户:不好意思，啊啊他说好像得派什么维修单，我也不太懂你们那个他说要没有维修单，啊他没办法过来。啊
0,173,181082640400212122424713,12,客服:就等于说你们的人就告诉我们怎么断电怎么来操作，最后操作不起来，就告诉我们说是滤芯坏了嗯。客户:你坏了吗？
0,174,133076688880212151942824,0,客服:坐席你好挂牌客机。客户:那个春节前把一个那个新通那个
0,174,133076688880212151942824,10,客服:面我们通知快递上门的，您下面的手机号有吗？客户:时间很长了，没有了。
0,174,133315416850202114308267,3,客服:所有做皮盲返回上，一层请按星号键。客户:整这事天天不是干这个烦人的事，就干那个烦人的事儿。
0,174,135868605820222143108156,22,客服:您指的压扣盖是什么东西？客户:啊就是下面就是这个这个龙头啊和那个
0,174,138380662620208094249667,4,客服:嗯您是有什么问题吗？您可以说是这样。客户:就是我家那个就是那个我家有三台420，
0,174,138380662620208094249667,73,客服:嗯这个我明白您的意思，但是我们这边技术程序员这边是没有说去跟电话沟通的。客户:那你这个我我我是说姑娘你
0,174,138380662620208094249667,83,客服:这个我明白您的意思，我们也很想给您处理，但是确实他们不可能说单凭文字，或者说我们不是。客户:不是你现在咱不说，但但是了，我现在已经打打给你的意思就是说我是很
0,174,138380662620208094249667,88,客服:啊这个我知道，但是确实我们这边是有流程的，他们也要确定情况，然后跟我们处理。客户:就是那那你那你说现在就我现在你你我我我打给你，你说现在咱们俩沟通了这么长时间，
0,174,138380662620208094249667,116,客服:能不能去给您打这个电话，就我保证不了这样子。客户:那你这样你现在你既然今天咱说这么长时间了，
0,174,138380662620208094249667,225,客服:嗯最好就是拍一个视频，我们看一下这样子最好就是您拍一个视频我们看一下。客户:这样如果说只是你这样，
0,174,138380662620208094249667,234,客服:确实没有办法说直接告知您是你的电机问题，啊还是你的防风法问题这样子，因为即使是电机跟防风阀也要返厂，然后。客户:我我现在不是想觉得这个师傅你元宵节以后上班还了一个多星期，我用不了，我现在这个机器，
0,174,151006329500216164304344,28,客服:对我们这边是有嗯对，您是换哪一个就复位，哪一个就可以了。客户:噢我明明白了，明白了，噢好的好的。
0,174,153488884280218164901593,16,客服:嗯那您拍个视频联系一下，我们在线客服，到时候会有专员帮您反馈给售后核实一下的。客户:我已经反馈了，
0,174,156646415680209125432691,11,客服:吧嗯那个客户:我有苦。
0,174,156646415680209125432691,17,客服:这个跟快乐。对。客户:这个稍等一下。
0,174,177900676860215125848067,1,客服:泻火吗？客户:uh Hm喂您好您好您好。
0,174,177900676860215125848067,43,客服:这个是已经超出的，所以现在是没有办法给您处理。客户:你不觉得正好超出就出问题，这一点很不让人
0,174,177900676860215125848067,58,客服:产品出现问题是需要维修的，维修是需要时间的，这个肯定是要正常有时间产生的。客户:这不是其他的东西，
0,174,177900676860215125848067,78,客服:这个和您使用天数没有关系，我们已安装之日起计算。客户:你的意思是我放在不用过90天，你打开坏了也是我的问题了吧。
0,174,177900676860215125848067,85,客服:嗯不好意思女士，没有任何一个品牌是从您的使用进度计算保持天数的。客户:你不用跟我绕这些，就是不管我用还是不用，
0,174,186849875610228092238756,9,客服:7561，稍等一下。噢是的是在18年购买的对吧？对。客户:其实去年就坏了。
0,174,186849875610228092238756,17,客服:因为它需要技术部进行一个全面检测，这样子确认一下什么问题。客户:那你那你总得上门看一下噻，你要你要上门如果解决不了你才能够去那个不啊你让我自己去记那么大个东西，我怎么记？喽
0,174,186849875610228092238756,43,客服:啊我们没有补强东的服务的，我们师傅非专业装修师傅，我们没有这个服务。客户:是啊当时搞的时候又给我打了那么大个洞，现在那个洞又不能补，我那个机器我我又我要也不是不要也不是，
0,174,186849875610228092238756,70,客服:您这个订单已经超出质保期了超出质保期的话，就是它是需要支付费用然后进行处理的。客户:这样子唉呀都是一样的，呢
0,175,150092468030211135254549,21,客服:是2502是吗？客户:2502我说我不太行，你啥意思？
0,175,152200729810216163526164,14,客服:然后这个接线板上到时候也不能接其他的电器好吧？客户:不能接触到这些。
0,175,189568682890209120554837,10,客服:就安排的是今天下午之后这样子，就是怕耽误您的时间。嗯嗯客户:我就是要要投诉那个师傅不能装，为什么要给我装把我家搞成这样他还要跟你们自立问一下，就是安装好了，
0,175,189568682890209120554837,14,客服:像师傅的表现，如果还有此类问题的话，我们直接会不会跟他进行合作的。客户:他就是没有见过这个果卖机器非要安装，
